"","country","prov","dataset.id","distance_m","within_distance_type","pair_id","site_role","origin","org.site","unique.id","river","latitude","longitude","st.yr","ed.yr","yr.ln","yr.num"
"831","England","James Sinclair","ENG_062_MZB_LO",835.130010965627,"within_100m_to_1000m","ENG_062_MZB_LO_2777__ENG_062_MZB_LO_2803","i","second data call; new data","64954","ENG_062_MZB_LO_2777","COCKER (DERWENT)",54.6185797999,-3.3153619706,2002,2023,22,14
"832","England","James Sinclair","ENG_062_MZB_LO",835.130010965627,"within_100m_to_1000m","ENG_062_MZB_LO_2777__ENG_062_MZB_LO_2803","j","second data call; new data","65226","ENG_062_MZB_LO_2803","WHIT BECK (DERWENT)",54.6123937705,-3.3073118551,2002,2017,16,7
"833","England","James Sinclair","ENG_062_MZB_LO",330.256389738062,"within_100m_to_1000m","ENG_062_MZB_LO_2823__ENG_062_MZB_LO_2828","i","second data call; new data","65422","ENG_062_MZB_LO_2823","RIDGY POOL",53.9221627501,-2.8987621394,2003,2015,13,5
"834","England","James Sinclair","ENG_062_MZB_LO",330.256389738062,"within_100m_to_1000m","ENG_062_MZB_LO_2823__ENG_062_MZB_LO_2828","j","second data call; new data","65481","ENG_062_MZB_LO_2828","PILLING WATER",53.9234026425,-2.8940072435,2002,2024,23,8
"835","England","James Sinclair","ENG_062_MZB_LO",631.031845518024,"within_100m_to_1000m","ENG_062_MZB_LO_2732__ENG_062_MZB_LO_2833","i","second data call; new data","64223","ENG_062_MZB_LO_2732","CAIRN BECK",54.90358658,-2.8175272172,2002,2016,15,5
"836","England","James Sinclair","ENG_062_MZB_LO",631.031845518024,"within_100m_to_1000m","ENG_062_MZB_LO_2732__ENG_062_MZB_LO_2833","j","second data call; new data","65507","ENG_062_MZB_LO_2833","EDEN (NW NORTH)",54.9008924781,-2.8265484921,2002,2019,18,18
"837","England","James Sinclair","ENG_062_MZB_LO",847.651671856414,"within_100m_to_1000m","ENG_062_MZB_LO_2719__ENG_062_MZB_LO_2883","i","second data call; new data","64031","ENG_062_MZB_LO_2719","KENT",54.3506805412,-2.7584296131,2003,2016,14,6
"838","England","James Sinclair","ENG_062_MZB_LO",847.651671856414,"within_100m_to_1000m","ENG_062_MZB_LO_2719__ENG_062_MZB_LO_2883","j","second data call; new data","66614","ENG_062_MZB_LO_2883","SPRINT",54.3569772513,-2.7503441769,2002,2016,15,8
"839","England","James Sinclair","ENG_062_MZB_LO",968.52969859863,"within_100m_to_1000m","ENG_062_MZB_LO_2780__ENG_062_MZB_LO_2909","i","second data call; new data","64961","ENG_062_MZB_LO_2780","ESK (BORDER ESK)",54.9872053622,-2.9970083762,2002,2013,12,7
"840","England","James Sinclair","ENG_062_MZB_LO",968.52969859863,"within_100m_to_1000m","ENG_062_MZB_LO_2780__ENG_062_MZB_LO_2909","j","second data call; new data","67215","ENG_062_MZB_LO_2909","LYNE",54.9782206118,-2.9967857203,2002,2017,16,7
"841","England","James Sinclair","ENG_062_MZB_LO",898.200023861172,"within_100m_to_1000m","ENG_062_MZB_LO_2877__ENG_062_MZB_LO_2911","i","second data call; new data","66392","ENG_062_MZB_LO_2877","OLD RIVER BROCK",53.8521881452,-2.7797677066,2002,2014,13,5
"842","England","James Sinclair","ENG_062_MZB_LO",898.200023861172,"within_100m_to_1000m","ENG_062_MZB_LO_2877__ENG_062_MZB_LO_2911","j","second data call; new data","67229","ENG_062_MZB_LO_2911","NEW DRAUGHT",53.854868762,-2.7931349718,2002,2021,20,17
"843","England","James Sinclair","ENG_062_MZB_LO",959.219069338131,"within_100m_to_1000m","ENG_062_MZB_LO_2872__ENG_062_MZB_LO_2917","i","second data call; new data","66178","ENG_062_MZB_LO_2872","GRIZEDALE",53.9909139753,-2.6632402683,2003,2014,12,10
"844","England","James Sinclair","ENG_062_MZB_LO",959.219069338131,"within_100m_to_1000m","ENG_062_MZB_LO_2872__ENG_062_MZB_LO_2917","j","second data call; new data","67332","ENG_062_MZB_LO_2917","MARSHAW WYRE",53.9820856717,-2.6652956758,2003,2024,22,16
"845","England","James Sinclair","ENG_062_MZB_LO",844.668177276783,"within_100m_to_1000m","ENG_062_MZB_LO_2872__ENG_062_MZB_LO_2918","i","second data call; new data","66178","ENG_062_MZB_LO_2872","GRIZEDALE",53.9909139753,-2.6632402683,2003,2014,12,10
"846","England","James Sinclair","ENG_062_MZB_LO",844.668177276783,"within_100m_to_1000m","ENG_062_MZB_LO_2872__ENG_062_MZB_LO_2918","j","second data call; new data","67333","ENG_062_MZB_LO_2918","TARNBROOK WYRE",53.9834407034,-2.6672996516,2006,2021,16,7
"847","England","James Sinclair","ENG_062_MZB_LO",193.495433331628,"within_100m_to_1000m","ENG_062_MZB_LO_2917__ENG_062_MZB_LO_2918","i","second data call; new data","67332","ENG_062_MZB_LO_2917","MARSHAW WYRE",53.9820856717,-2.6652956758,2003,2024,22,16
"848","England","James Sinclair","ENG_062_MZB_LO",193.495433331628,"within_100m_to_1000m","ENG_062_MZB_LO_2917__ENG_062_MZB_LO_2918","j","second data call; new data","67333","ENG_062_MZB_LO_2918","TARNBROOK WYRE",53.9834407034,-2.6672996516,2006,2021,16,7
"849","England","James Sinclair","ENG_062_MZB_LO",930.009490690754,"within_100m_to_1000m","ENG_062_MZB_LO_2837__ENG_062_MZB_LO_2921","i","second data call; new data","65530","ENG_062_MZB_LO_2837","BIRKIN BK",53.3114834787,-2.3488051665,2004,2017,14,6
"850","England","James Sinclair","ENG_062_MZB_LO",930.009490690754,"within_100m_to_1000m","ENG_062_MZB_LO_2837__ENG_062_MZB_LO_2921","j","second data call; new data","67365","ENG_062_MZB_LO_2921","MARTHALL BK",53.304333886,-2.3406885942,2002,2013,12,5
"851","England","James Sinclair","ENG_062_MZB_LO",914.232856582309,"within_100m_to_1000m","ENG_062_MZB_LO_2837__ENG_062_MZB_LO_2922","i","second data call; new data","65530","ENG_062_MZB_LO_2837","BIRKIN BK",53.3114834787,-2.3488051665,2004,2017,14,6
"852","England","James Sinclair","ENG_062_MZB_LO",914.232856582309,"within_100m_to_1000m","ENG_062_MZB_LO_2837__ENG_062_MZB_LO_2922","j","second data call; new data","67366","ENG_062_MZB_LO_2922","PEDLEY BK",53.3044865201,-2.3407498343,2003,2013,11,5
"853","England","James Sinclair","ENG_062_MZB_LO",760.111938495349,"within_100m_to_1000m","ENG_062_MZB_LO_2861__ENG_062_MZB_LO_2939","i","second data call; new data","65904","ENG_062_MZB_LO_2861","ETHEROW",53.4693179941,-1.9705232563,2002,2021,20,20
"854","England","James Sinclair","ENG_062_MZB_LO",760.111938495349,"within_100m_to_1000m","ENG_062_MZB_LO_2861__ENG_062_MZB_LO_2939","j","second data call; new data","67595","ENG_062_MZB_LO_2939","ETHEROW",53.4654549688,-1.9804372195,2002,2023,22,18
"855","England","James Sinclair","ENG_062_MZB_LO",881.261768625751,"within_100m_to_1000m","ENG_062_MZB_LO_2955__ENG_062_MZB_LO_2965","i","second data call; new data","67789","ENG_062_MZB_LO_2955","SETT",53.3700966224,-1.9988326545,2002,2014,13,8
"856","England","James Sinclair","ENG_062_MZB_LO",881.261768625751,"within_100m_to_1000m","ENG_062_MZB_LO_2955__ENG_062_MZB_LO_2965","j","second data call; new data","67852","ENG_062_MZB_LO_2965","GOYT",53.3619259263,-1.9978411901,2002,2019,18,17
"857","England","James Sinclair","ENG_062_MZB_LO",363.798699321699,"within_100m_to_1000m","ENG_062_MZB_LO_2927__ENG_062_MZB_LO_2966","i","second data call; new data","67429","ENG_062_MZB_LO_2927","TAME (NORTH WEST)",53.5380467876,-2.0124979433,2003,2024,22,7
"858","England","James Sinclair","ENG_062_MZB_LO",363.798699321699,"within_100m_to_1000m","ENG_062_MZB_LO_2927__ENG_062_MZB_LO_2966","j","second data call; new data","67857","ENG_062_MZB_LO_2966","CHEW BK",53.5349910485,-2.0100679211,2002,2014,13,10
"859","England","James Sinclair","ENG_062_MZB_LO",531.085196149152,"within_100m_to_1000m","ENG_062_MZB_LO_2954__ENG_062_MZB_LO_2968","i","second data call; new data","67788","ENG_062_MZB_LO_2954","TAME (NORTH WEST)",53.4185206406,-2.1516863846,2002,2017,16,9
"860","England","James Sinclair","ENG_062_MZB_LO",531.085196149152,"within_100m_to_1000m","ENG_062_MZB_LO_2954__ENG_062_MZB_LO_2968","j","second data call; new data","67864","ENG_062_MZB_LO_2968","GOYT",53.4142368542,-2.1557934238,2002,2014,13,8
"861","England","James Sinclair","ENG_062_MZB_LO",925.532122805861,"within_100m_to_1000m","ENG_062_MZB_LO_2787__ENG_062_MZB_LO_2972","i","second data call; new data","65058","ENG_062_MZB_LO_2787","WYRE",53.9196668266,-2.7704119367,2002,2019,18,16
"862","England","James Sinclair","ENG_062_MZB_LO",925.532122805861,"within_100m_to_1000m","ENG_062_MZB_LO_2787__ENG_062_MZB_LO_2972","j","second data call; new data","67886","ENG_062_MZB_LO_2972","GRIZEDALE BROOK",53.9119422553,-2.7640131117,2002,2019,18,18
"863","England","James Sinclair","ENG_062_MZB_LO",363.383642695988,"within_100m_to_1000m","ENG_062_MZB_LO_2951__ENG_062_MZB_LO_2978","i","second data call; new data","67770","ENG_062_MZB_LO_2951","BOLLIN",53.3369819781,-2.2452420011,2004,2021,18,6
"864","England","James Sinclair","ENG_062_MZB_LO",363.383642695988,"within_100m_to_1000m","ENG_062_MZB_LO_2951__ENG_062_MZB_LO_2978","j","second data call; new data","67973","ENG_062_MZB_LO_2978","DEAN",53.3375326668,-2.2396735859,2002,2018,17,7
"865","England","James Sinclair","ENG_062_MZB_LO",675.173153307595,"within_100m_to_1000m","ENG_062_MZB_LO_2982__ENG_062_MZB_LO_2983","i","second data call; new data","68002","ENG_062_MZB_LO_2982","LANGDEN BROOK",53.9396924086,-2.5212460408,2003,2019,17,14
"866","England","James Sinclair","ENG_062_MZB_LO",675.173153307595,"within_100m_to_1000m","ENG_062_MZB_LO_2982__ENG_062_MZB_LO_2983","j","second data call; new data","68004","ENG_062_MZB_LO_2983","DUNSOP",53.9456653656,-2.5179992545,2002,2019,18,15
"867","England","James Sinclair","ENG_062_MZB_LO",460.842925811625,"within_100m_to_1000m","ENG_062_MZB_LO_2926__ENG_062_MZB_LO_2987","i","second data call; new data","67426","ENG_062_MZB_LO_2926","NADEN BK",53.6073005139,-2.2225185479,2002,2021,20,6
"868","England","James Sinclair","ENG_062_MZB_LO",460.842925811625,"within_100m_to_1000m","ENG_062_MZB_LO_2926__ENG_062_MZB_LO_2987","j","second data call; new data","68037","ENG_062_MZB_LO_2987","NADEN BK",53.6039215824,-2.2269436834,2003,2019,17,16
"869","England","James Sinclair","ENG_062_MZB_LO",730.709367073355,"within_100m_to_1000m","ENG_062_MZB_LO_2990__ENG_062_MZB_LO_2991","i","second data call; new data","68051","ENG_062_MZB_LO_2990","MIDDLE BK",53.5671905518,-2.4054142295,2002,2024,23,5
"870","England","James Sinclair","ENG_062_MZB_LO",730.709367073355,"within_100m_to_1000m","ENG_062_MZB_LO_2990__ENG_062_MZB_LO_2991","j","second data call; new data","68052","ENG_062_MZB_LO_2991","BRADSHAW BK (CROAL)",53.5739448673,-2.4042254726,2002,2024,23,23
"871","England","James Sinclair","ENG_062_MZB_LO",163.426606175245,"within_100m_to_1000m","ENG_062_MZB_LO_2771__ENG_062_MZB_LO_2993","i","second data call; new data","64885","ENG_062_MZB_LO_2771","ALT",53.5430426275,-3.0470237869,2003,2017,15,7
"872","England","James Sinclair","ENG_062_MZB_LO",163.426606175245,"within_100m_to_1000m","ENG_062_MZB_LO_2771__ENG_062_MZB_LO_2993","j","second data call; new data","68076","ENG_062_MZB_LO_2993","DOWNHOLLAND BROOK",53.5441278989,-3.045239576,2002,2016,15,6
"873","England","James Sinclair","ENG_062_MZB_LO",155.331950857759,"within_100m_to_1000m","ENG_062_MZB_LO_2773__ENG_062_MZB_LO_2999","i","second data call; new data","64905","ENG_062_MZB_LO_2773","SHAW BK",53.4833132424,-2.459346102,2002,2017,16,11
"874","England","James Sinclair","ENG_062_MZB_LO",155.331950857759,"within_100m_to_1000m","ENG_062_MZB_LO_2773__ENG_062_MZB_LO_2999","j","second data call; new data","68138","ENG_062_MZB_LO_2999","ASTLEY BK (GLAZE)",53.4846490223,-2.4602647433,2004,2021,18,6
"875","England","James Sinclair","ENG_062_MZB_LO",108.495516438713,"within_100m_to_1000m","ENG_062_MZB_LO_2844__ENG_062_MZB_LO_3004","i","second data call; new data","65605","ENG_062_MZB_LO_2844","WHITENDALE RIVER",53.9749423173,-2.5294465745,2002,2017,16,13
"876","England","James Sinclair","ENG_062_MZB_LO",108.495516438713,"within_100m_to_1000m","ENG_062_MZB_LO_2844__ENG_062_MZB_LO_3004","j","second data call; new data","68289","ENG_062_MZB_LO_3004","BRENNAND RIVER",53.9747910389,-2.5311369676,2002,2017,16,14
"877","England","James Sinclair","ENG_062_MZB_LO",215.44275091159,"within_100m_to_1000m","ENG_062_MZB_LO_2839__ENG_062_MZB_LO_3010","i","second data call; new data","65543","ENG_062_MZB_LO_2839","MOSS BK",53.480540866,-2.4896488142,2004,2021,18,6
"878","England","James Sinclair","ENG_062_MZB_LO",215.44275091159,"within_100m_to_1000m","ENG_062_MZB_LO_2839__ENG_062_MZB_LO_3010","j","second data call; new data","68338","ENG_062_MZB_LO_3010","BEDFORD BK",53.4818246256,-2.4922253177,2002,2016,15,8
"879","England","James Sinclair","ENG_062_MZB_LO",843.350596608053,"within_100m_to_1000m","ENG_062_MZB_LO_2721__ENG_062_MZB_LO_3011","i","second data call; new data","64098","ENG_062_MZB_LO_2721","PENNINGTON BK",53.4884288017,-2.520334325,2002,2016,15,8
"880","England","James Sinclair","ENG_062_MZB_LO",843.350596608053,"within_100m_to_1000m","ENG_062_MZB_LO_2721__ENG_062_MZB_LO_3011","j","second data call; new data","68341","ENG_062_MZB_LO_3011","WESTLEIGH BK",53.4882449001,-2.533474153,2002,2014,13,7
"881","England","James Sinclair","ENG_062_MZB_LO",320.180244161958,"within_100m_to_1000m","ENG_062_MZB_LO_2845__ENG_062_MZB_LO_3014","i","second data call; new data","65615","ENG_062_MZB_LO_2845","SALTERS BK",53.2232027125,-2.7852195085,2004,2021,18,5
"882","England","James Sinclair","ENG_062_MZB_LO",320.180244161958,"within_100m_to_1000m","ENG_062_MZB_LO_2845__ENG_062_MZB_LO_3014","j","second data call; new data","68360","ENG_062_MZB_LO_3014","ASHTON BK",53.2254089419,-2.7818894861,2002,2021,20,6
"883","England","James Sinclair","ENG_062_MZB_LO",428.241921266112,"within_100m_to_1000m","ENG_062_MZB_LO_3012__ENG_062_MZB_LO_3016","i","second data call; new data","68351","ENG_062_MZB_LO_3012","CROCO",53.1975341102,-2.4476011139,2002,2018,17,6
"884","England","James Sinclair","ENG_062_MZB_LO",428.241921266112,"within_100m_to_1000m","ENG_062_MZB_LO_3012__ENG_062_MZB_LO_3016","j","second data call; new data","68401","ENG_062_MZB_LO_3016","DANE",53.2011579694,-2.444854405,2002,2018,17,9
"885","England","James Sinclair","ENG_062_MZB_LO",243.155306317958,"within_100m_to_1000m","ENG_062_MZB_LO_2957__ENG_062_MZB_LO_3039","i","second data call; new data","67795","ENG_062_MZB_LO_2957","MOSTON BK",53.4956227292,-2.2259269967,2003,2013,11,5
"886","England","James Sinclair","ENG_062_MZB_LO",243.155306317958,"within_100m_to_1000m","ENG_062_MZB_LO_2957__ENG_062_MZB_LO_3039","j","second data call; new data","68914","ENG_062_MZB_LO_3039","IRK",53.4942955708,-2.2289948107,2002,2014,13,8
"887","England","James Sinclair","ENG_062_MZB_LO",487.535653153442,"within_100m_to_1000m","ENG_062_MZB_LO_2924__ENG_062_MZB_LO_3048","i","second data call; new data","67392","ENG_062_MZB_LO_2924","QUARLTON BK",53.6368142227,-2.3974159856,2004,2017,14,6
"888","England","James Sinclair","ENG_062_MZB_LO",487.535653153442,"within_100m_to_1000m","ENG_062_MZB_LO_2924__ENG_062_MZB_LO_3048","j","second data call; new data","69134","ENG_062_MZB_LO_3048","BRADSHAW BK (CROAL)",53.6322837821,-2.3975246271,2004,2023,20,14
"889","England","James Sinclair","ENG_062_MZB_LO",270.14659045179,"within_100m_to_1000m","ENG_062_MZB_LO_2731__ENG_062_MZB_LO_3053","i","second data call; new data","64211","ENG_062_MZB_LO_2731","IRWELL",53.7121188428,-2.2026956685,2002,2019,18,8
"890","England","James Sinclair","ENG_062_MZB_LO",270.14659045179,"within_100m_to_1000m","ENG_062_MZB_LO_2731__ENG_062_MZB_LO_3053","j","second data call; new data","69300","ENG_062_MZB_LO_3053","IRWELL",53.7144404473,-2.2010856487,2002,2019,18,8
"891","England","James Sinclair","ENG_062_MZB_LO",783.625209956252,"within_100m_to_1000m","ENG_062_MZB_LO_3012__ENG_062_MZB_LO_3055","i","second data call; new data","68351","ENG_062_MZB_LO_3012","CROCO",53.1975341102,-2.4476011139,2002,2018,17,6
"892","England","James Sinclair","ENG_062_MZB_LO",783.625209956252,"within_100m_to_1000m","ENG_062_MZB_LO_3012__ENG_062_MZB_LO_3055","j","second data call; new data","69386","ENG_062_MZB_LO_3055","WHEELOCK",53.1962121437,-2.4595321363,2002,2013,12,7
"893","England","James Sinclair","ENG_062_MZB_LO",774.661329643504,"within_100m_to_1000m","ENG_062_MZB_LO_3036__ENG_062_MZB_LO_3056","i","second data call; new data","68867","ENG_062_MZB_LO_3036","IRWELL",53.5682995473,-2.3043189175,2002,2013,12,7
"894","England","James Sinclair","ENG_062_MZB_LO",774.661329643504,"within_100m_to_1000m","ENG_062_MZB_LO_3036__ENG_062_MZB_LO_3056","j","second data call; new data","69398","ENG_062_MZB_LO_3056","ROCH",53.5647306262,-2.2938149918,2002,2018,17,9
"895","England","James Sinclair","ENG_062_MZB_LO",993.916299262706,"within_100m_to_1000m","ENG_062_MZB_LO_2890__ENG_062_MZB_LO_3057","i","second data call; new data","66742","ENG_062_MZB_LO_2890","BOLLIN",53.2549447178,-2.1214868937,2003,2014,12,5
"896","England","James Sinclair","ENG_062_MZB_LO",993.916299262706,"within_100m_to_1000m","ENG_062_MZB_LO_2890__ENG_062_MZB_LO_3057","j","second data call; new data","69403","ENG_062_MZB_LO_3057","BOLLIN",53.2457043363,-2.1215356138,2002,2024,23,16
"897","England","James Sinclair","ENG_062_MZB_LO",898.515984968812,"within_100m_to_1000m","ENG_062_MZB_LO_2949__ENG_062_MZB_LO_3057","i","second data call; new data","67753","ENG_062_MZB_LO_2949","ROSSENDALE BK",53.2412304548,-2.1097753584,2002,2023,22,9
"898","England","James Sinclair","ENG_062_MZB_LO",898.515984968812,"within_100m_to_1000m","ENG_062_MZB_LO_2949__ENG_062_MZB_LO_3057","j","second data call; new data","69403","ENG_062_MZB_LO_3057","BOLLIN",53.2457043363,-2.1215356138,2002,2024,23,16
"899","England","James Sinclair","ENG_062_MZB_LO",916.933235947445,"within_100m_to_1000m","ENG_062_MZB_LO_2995__ENG_062_MZB_LO_3057","i","second data call; new data","68108","ENG_062_MZB_LO_2995","BOLLIN",53.2411947777,-2.1094755835,2002,2022,21,18
"900","England","James Sinclair","ENG_062_MZB_LO",916.933235947445,"within_100m_to_1000m","ENG_062_MZB_LO_2995__ENG_062_MZB_LO_3057","j","second data call; new data","69403","ENG_062_MZB_LO_3057","BOLLIN",53.2457043363,-2.1215356138,2002,2024,23,16
"901","England","James Sinclair","ENG_062_MZB_LO",812.721691520284,"within_100m_to_1000m","ENG_062_MZB_LO_3020__ENG_062_MZB_LO_3059","i","second data call; new data","68458","ENG_062_MZB_LO_3020","DOUGLAS",53.6020899565,-2.5596308037,2012,2023,12,11
"902","England","James Sinclair","ENG_062_MZB_LO",812.721691520284,"within_100m_to_1000m","ENG_062_MZB_LO_3020__ENG_062_MZB_LO_3059","j","second data call; new data","69430","ENG_062_MZB_LO_3059","DOUGLAS",53.6078002961,-2.5513181096,2002,2023,22,15
"903","England","James Sinclair","ENG_062_MZB_LO",813.334905958788,"within_100m_to_1000m","ENG_062_MZB_LO_2988__ENG_062_MZB_LO_3060","i","second data call; new data","68038","ENG_062_MZB_LO_2988","SPODDEN",53.6162048995,-2.1695976836,2003,2013,11,6
"904","England","James Sinclair","ENG_062_MZB_LO",813.334905958788,"within_100m_to_1000m","ENG_062_MZB_LO_2988__ENG_062_MZB_LO_3060","j","second data call; new data","69443","ENG_062_MZB_LO_3060","ROCH",53.6111038504,-2.17897851,2002,2018,17,9
"905","England","James Sinclair","ENG_062_MZB_LO",838.182133939395,"within_100m_to_1000m","ENG_062_MZB_LO_2911__ENG_062_MZB_LO_3061","i","second data call; new data","67229","ENG_062_MZB_LO_2911","NEW DRAUGHT",53.854868762,-2.7931349718,2002,2021,20,17
"906","England","James Sinclair","ENG_062_MZB_LO",838.182133939395,"within_100m_to_1000m","ENG_062_MZB_LO_2911__ENG_062_MZB_LO_3061","j","second data call; new data","69444","ENG_062_MZB_LO_3061","BROCK",53.8626322331,-2.7920958374,2003,2021,19,7
"907","England","James Sinclair","ENG_062_MZB_LO",728.212937520567,"within_100m_to_1000m","ENG_062_MZB_LO_2901__ENG_062_MZB_LO_3064","i","second data call; new data","66935","ENG_062_MZB_LO_2901","WEAVER",53.2510165068,-2.5188711148,2002,2016,15,8
"908","England","James Sinclair","ENG_062_MZB_LO",728.212937520567,"within_100m_to_1000m","ENG_062_MZB_LO_2901__ENG_062_MZB_LO_3064","j","second data call; new data","69626","ENG_062_MZB_LO_3064","DANE",53.2560559498,-2.5113326258,2002,2021,20,9
"909","England","James Sinclair","ENG_062_MZB_LO",270.43663197446,"within_100m_to_1000m","ENG_062_MZB_LO_2856__ENG_062_MZB_LO_3067","i","second data call; new data","65793","ENG_062_MZB_LO_2856","CHURCH BECK",54.3684746208,-3.0753881582,2002,2018,17,10
"910","England","James Sinclair","ENG_062_MZB_LO",270.43663197446,"within_100m_to_1000m","ENG_062_MZB_LO_2856__ENG_062_MZB_LO_3067","j","second data call; new data","69669","ENG_062_MZB_LO_3067","YEWDALE BECK",54.3691585272,-3.0712500656,2002,2018,17,9
"911","England","James Sinclair","ENG_062_MZB_LO",884.863208871414,"within_100m_to_1000m","ENG_062_MZB_LO_1335__ENG_062_MZB_LO_3073","i","second data call; new data","43197","ENG_062_MZB_LO_1335","LITTLE STOUR (SO)",51.2785256183,1.1729572247,2002,2018,17,15
"912","England","James Sinclair","ENG_062_MZB_LO",884.863208871414,"within_100m_to_1000m","ENG_062_MZB_LO_1335__ENG_062_MZB_LO_3073","j","second data call; new data","70601","ENG_062_MZB_LO_3073","LITTLE STOUR (SO)",51.2714099359,1.1663438651,2002,2021,20,20
"913","England","James Sinclair","ENG_062_MZB_LO",697.454448579484,"within_100m_to_1000m","ENG_062_MZB_LO_1335__ENG_062_MZB_LO_3074","i","second data call; new data","43197","ENG_062_MZB_LO_1335","LITTLE STOUR (SO)",51.2785256183,1.1729572247,2002,2018,17,15
"914","England","James Sinclair","ENG_062_MZB_LO",697.454448579484,"within_100m_to_1000m","ENG_062_MZB_LO_1335__ENG_062_MZB_LO_3074","j","second data call; new data","70602","ENG_062_MZB_LO_3074","LITTLE STOUR (SO)",51.2727238607,1.1683127388,2002,2011,10,10
"915","England","James Sinclair","ENG_062_MZB_LO",193.725632683331,"within_100m_to_1000m","ENG_062_MZB_LO_3073__ENG_062_MZB_LO_3074","i","second data call; new data","70601","ENG_062_MZB_LO_3073","LITTLE STOUR (SO)",51.2714099359,1.1663438651,2002,2021,20,20
"916","England","James Sinclair","ENG_062_MZB_LO",193.725632683331,"within_100m_to_1000m","ENG_062_MZB_LO_3073__ENG_062_MZB_LO_3074","j","second data call; new data","70602","ENG_062_MZB_LO_3074","LITTLE STOUR (SO)",51.2727238607,1.1683127388,2002,2011,10,10
"917","England","James Sinclair","ENG_062_MZB_LO",384.647118365042,"within_100m_to_1000m","ENG_062_MZB_LO_1335__ENG_062_MZB_LO_3075","i","second data call; new data","43197","ENG_062_MZB_LO_1335","LITTLE STOUR (SO)",51.2785256183,1.1729572247,2002,2018,17,15
"918","England","James Sinclair","ENG_062_MZB_LO",384.647118365042,"within_100m_to_1000m","ENG_062_MZB_LO_1335__ENG_062_MZB_LO_3075","j","second data call; new data","70603","ENG_062_MZB_LO_3075","LITTLE STOUR (SO)",51.2755151354,1.1698672321,2002,2011,10,9
"919","England","James Sinclair","ENG_062_MZB_LO",500.879224891609,"within_100m_to_1000m","ENG_062_MZB_LO_3073__ENG_062_MZB_LO_3075","i","second data call; new data","70601","ENG_062_MZB_LO_3073","LITTLE STOUR (SO)",51.2714099359,1.1663438651,2002,2021,20,20
"920","England","James Sinclair","ENG_062_MZB_LO",500.879224891609,"within_100m_to_1000m","ENG_062_MZB_LO_3073__ENG_062_MZB_LO_3075","j","second data call; new data","70603","ENG_062_MZB_LO_3075","LITTLE STOUR (SO)",51.2755151354,1.1698672321,2002,2011,10,9
"921","England","James Sinclair","ENG_062_MZB_LO",317.641592489989,"within_100m_to_1000m","ENG_062_MZB_LO_3074__ENG_062_MZB_LO_3075","i","second data call; new data","70602","ENG_062_MZB_LO_3074","LITTLE STOUR (SO)",51.2727238607,1.1683127388,2002,2011,10,10
"922","England","James Sinclair","ENG_062_MZB_LO",317.641592489989,"within_100m_to_1000m","ENG_062_MZB_LO_3074__ENG_062_MZB_LO_3075","j","second data call; new data","70603","ENG_062_MZB_LO_3075","LITTLE STOUR (SO)",51.2755151354,1.1698672321,2002,2011,10,9
"923","England","James Sinclair","ENG_062_MZB_LO",325.792145127594,"within_100m_to_1000m","ENG_062_MZB_LO_1335__ENG_062_MZB_LO_3076","i","second data call; new data","43197","ENG_062_MZB_LO_1335","LITTLE STOUR (SO)",51.2785256183,1.1729572247,2002,2018,17,15
"924","England","James Sinclair","ENG_062_MZB_LO",325.792145127594,"within_100m_to_1000m","ENG_062_MZB_LO_1335__ENG_062_MZB_LO_3076","j","second data call; new data","70621","ENG_062_MZB_LO_3076","LITTLE STOUR (SO)",51.2806445118,1.1764163575,2002,2014,13,13
"925","England","James Sinclair","ENG_062_MZB_LO",705.972733257065,"within_100m_to_1000m","ENG_062_MZB_LO_3075__ENG_062_MZB_LO_3076","i","second data call; new data","70603","ENG_062_MZB_LO_3075","LITTLE STOUR (SO)",51.2755151354,1.1698672321,2002,2011,10,9
"926","England","James Sinclair","ENG_062_MZB_LO",705.972733257065,"within_100m_to_1000m","ENG_062_MZB_LO_3075__ENG_062_MZB_LO_3076","j","second data call; new data","70621","ENG_062_MZB_LO_3076","LITTLE STOUR (SO)",51.2806445118,1.1764163575,2002,2014,13,13
"927","England","James Sinclair","ENG_062_MZB_LO",903.350730599647,"within_100m_to_1000m","ENG_062_MZB_LO_1335__ENG_062_MZB_LO_3077","i","second data call; new data","43197","ENG_062_MZB_LO_1335","LITTLE STOUR (SO)",51.2785256183,1.1729572247,2002,2018,17,15
"928","England","James Sinclair","ENG_062_MZB_LO",903.350730599647,"within_100m_to_1000m","ENG_062_MZB_LO_1335__ENG_062_MZB_LO_3077","j","second data call; new data","70641","ENG_062_MZB_LO_3077","LITTLE STOUR (SO)",51.2839314939,1.1832267889,2002,2023,22,19
"929","England","James Sinclair","ENG_062_MZB_LO",578.999981400925,"within_100m_to_1000m","ENG_062_MZB_LO_3076__ENG_062_MZB_LO_3077","i","second data call; new data","70621","ENG_062_MZB_LO_3076","LITTLE STOUR (SO)",51.2806445118,1.1764163575,2002,2014,13,13
"930","England","James Sinclair","ENG_062_MZB_LO",578.999981400925,"within_100m_to_1000m","ENG_062_MZB_LO_3076__ENG_062_MZB_LO_3077","j","second data call; new data","70641","ENG_062_MZB_LO_3077","LITTLE STOUR (SO)",51.2839314939,1.1832267889,2002,2023,22,19
