site,sample_id,country,river,latitude,longitude,year,month,day,eqr,eqc
226,226_372020,greece,Ladonas,37.87704415,21.53505118,2020,7,3,0.56,3
226,226_1842021,greece,Ladonas,37.87704415,21.53505118,2021,4,18,0.44,4
226,226_672021,greece,Ladonas,37.87704415,21.53505118,2021,7,6,0.44,4
226,226_1042022,greece,Ladonas,37.87704415,21.53505118,2022,4,10,0.56,3
226,226_672022,greece,Ladonas,37.87704415,21.53505118,2022,7,6,0.56,3
226,226_3032023,greece,Ladonas,37.87704415,21.53505118,2023,3,30,0.67,3
226,226_1672023,greece,Ladonas,37.87704415,21.53505118,2023,7,16,0.6777,3
227,227_472012,greece,Lagadiotiko,37.69187113,21.94103221,2012,7,4,0.7,2
227,227_1442013,greece,Lagadiotiko,37.69187113,21.94103221,2013,4,14,0.8,2
227,227_2572013,greece,Lagadiotiko,37.69187113,21.94103221,2013,7,25,0.8,2
227,227_2242014,greece,Lagadiotiko,37.69187113,21.94103221,2014,4,22,0.5,3
227,227_2172014,greece,Lagadiotiko,37.69187113,21.94103221,2014,7,21,0.7,2
227,227_242015,greece,Lagadiotiko,37.69187113,21.94103221,2015,4,2,1,1
227,227_582015,greece,Lagadiotiko,37.69187113,21.94103221,2015,8,5,0.9,1
227,227_2642018,greece,Lagadiotiko,37.69187113,21.94103221,2018,4,26,1,1
227,227_2682018,greece,Lagadiotiko,37.69187113,21.94103221,2018,8,26,0.9,1
227,227_1642019,greece,Lagadiotiko,37.69187113,21.94103221,2019,4,16,0.8,2
227,227_2172019,greece,Lagadiotiko,37.69187113,21.94103221,2019,7,21,1,1
227,227_372020,greece,Lagadiotiko,37.69187113,21.94103221,2020,7,3,0.7,2
227,227_1642021,greece,Lagadiotiko,37.69187113,21.94103221,2021,4,16,0.7,2
227,227_272021,greece,Lagadiotiko,37.69187113,21.94103221,2021,7,2,0.7,2
227,227_842022,greece,Lagadiotiko,37.69187113,21.94103221,2022,4,8,0.9,1
227,227_472022,greece,Lagadiotiko,37.69187113,21.94103221,2022,7,4,0.9,1
227,227_142023,greece,Lagadiotiko,37.69187113,21.94103221,2023,4,1,0.7,2
227,227_572023,greece,Lagadiotiko,37.69187113,21.94103221,2023,7,5,0.6,3
230,230_592015,greece,Lasporema,40.94023,24.91563,2015,9,5,0.333,4
230,230_2552018,greece,Lasporema,40.94023,24.91563,2018,5,25,0.44,4
230,230_1392018,greece,Lasporema,40.94023,24.91563,2018,9,13,0.44,4
230,230_852019,greece,Lasporema,40.94023,24.91563,2019,5,8,0.56,3
230,230_1092019,greece,Lasporema,40.94023,24.91563,2019,9,10,0.22,5
230,230_1092020,greece,Lasporema,40.94023,24.91563,2020,9,10,0.67,3
230,230_2392021,greece,Lasporema,40.94023,24.91563,2021,9,23,0.22,5
230,230_1352022,greece,Lasporema,40.94023,24.91563,2022,5,13,0.44,4
230,230_2682022,greece,Lasporema,40.94023,24.91563,2022,8,26,0.22,5
230,230_852023,greece,Lasporema,40.94023,24.91563,2023,5,8,0.56,3
230,230_1972023,greece,Lasporema,40.94023,24.91563,2023,7,19,0.22,5
231,231_142015,greece,Lasporema,40.972236,24.895455,2015,4,1,0.444,4
231,231_592015,greece,Lasporema,40.972236,24.895455,2015,9,5,0.444,4
231,231_2952018,greece,Lasporema,40.972236,24.895455,2018,5,29,0.44,4
231,231_1392018,greece,Lasporema,40.972236,24.895455,2018,9,13,0.44,4
231,231_2852019,greece,Lasporema,40.972236,24.895455,2019,5,28,0.44,4
231,231_1092019,greece,Lasporema,40.972236,24.895455,2019,9,10,0.56,3
231,231_1092020,greece,Lasporema,40.972236,24.895455,2020,9,10,0.44,4
231,231_1852021,greece,Lasporema,40.972236,24.895455,2021,5,18,0.33,4
231,231_2392021,greece,Lasporema,40.972236,24.895455,2021,9,23,0.44,4
231,231_742022,greece,Lasporema,40.972236,24.895455,2022,4,7,0.33,4
231,231_2682022,greece,Lasporema,40.972236,24.895455,2022,8,26,0.22,5
231,231_2352023,greece,Lasporema,40.972236,24.895455,2023,5,23,0.44,4
231,231_1872023,greece,Lasporema,40.972236,24.895455,2023,7,18,0.44,4
232,232_342013,greece,Evrotas,36.82163824,22.69362443,2013,4,3,0.556,3
232,232_1972013,greece,Evrotas,36.82163824,22.69362443,2013,7,19,0.444,4
232,232_2542018,greece,Evrotas,36.82163824,22.69362443,2018,4,25,0.89,2
232,232_2582018,greece,Evrotas,36.82163824,22.69362443,2018,8,25,1,1
232,232_1442019,greece,Evrotas,36.82163824,22.69362443,2019,4,14,0.89,1
232,232_1862019,greece,Evrotas,36.82163824,22.69362443,2019,6,18,0.78,2
232,232_2472020,greece,Evrotas,36.82163824,22.69362443,2020,7,24,0.44,4
232,232_1342021,greece,Evrotas,36.82163824,22.69362443,2021,4,13,0.67,3
232,232_162021,greece,Evrotas,36.82163824,22.69362443,2021,6,1,0.78,2
232,232_642022,greece,Evrotas,36.82163824,22.69362443,2022,4,6,0.78,2
232,232_2062022,greece,Evrotas,36.82163824,22.69362443,2022,6,20,0.56,3
232,232_3052023,greece,Evrotas,36.82163824,22.69362443,2023,5,30,0.44,4
232,232_1262023,greece,Evrotas,36.82163824,22.69362443,2023,6,12,0.67,3
234,234_572012,greece,Litheos,39.53782804,21.89974918,2012,7,5,0.4,4
234,234_3042013,greece,Litheos,39.53782804,21.89974918,2013,4,30,0.4,4
234,234_2772013,greece,Litheos,39.53782804,21.89974918,2013,7,27,0.4,4
234,234_542014,greece,Litheos,39.53782804,21.89974918,2014,4,5,0.3,4
234,234_1472014,greece,Litheos,39.53782804,21.89974918,2014,7,14,0.4,4
234,234_2482015,greece,Litheos,39.53782804,21.89974918,2015,8,24,0.6,3
234,234_552018,greece,Litheos,39.53782804,21.89974918,2018,5,5,0.5,3
234,234_2182018,greece,Litheos,39.53782804,21.89974918,2018,8,21,0.5,3
234,234_2382019,greece,Litheos,39.53782804,21.89974918,2019,8,23,0.6,3
234,234_2882020,greece,Litheos,39.53782804,21.89974918,2020,8,28,0.3,4
234,234_1372021,greece,Litheos,39.53782804,21.89974918,2021,7,13,0.4,4
234,234_852023,greece,Litheos,39.53782804,21.89974918,2023,5,8,0.4,4
234,234_21102023,greece,Litheos,39.53782804,21.89974918,2023,10,21,0.4,4
235,235_2392013,greece,Loggies,38.341602,21.730612,2013,9,23,0.667,3
235,235_242014,greece,Loggies,38.341602,21.730612,2014,4,2,0.889,2
235,235_1572014,greece,Loggies,38.341602,21.730612,2014,7,15,0.667,3
235,235_2442015,greece,Loggies,38.341602,21.730612,2015,4,24,0.222,5
235,235_1592015,greece,Loggies,38.341602,21.730612,2015,9,15,0.556,3
235,235_252018,greece,Loggies,38.341602,21.730612,2018,5,2,1,1
235,235_2782018,greece,Loggies,38.341602,21.730612,2018,8,27,0.89,2
235,235_1842019,greece,Loggies,38.341602,21.730612,2019,4,18,1,1
235,235_2272019,greece,Loggies,38.341602,21.730612,2019,7,22,1.11,1
235,235_972020,greece,Loggies,38.341602,21.730612,2020,7,9,0.78,2
235,235_1742021,greece,Loggies,38.341602,21.730612,2021,4,17,1,1
235,235_1072021,greece,Loggies,38.341602,21.730612,2021,7,10,0.44,4
235,235_1342022,greece,Loggies,38.341602,21.730612,2022,4,13,0.67,3
235,235_1172022,greece,Loggies,38.341602,21.730612,2022,7,11,0.44,4
235,235_342023,greece,Loggies,38.341602,21.730612,2023,4,3,0.78,2
235,235_772023,greece,Loggies,38.341602,21.730612,2023,7,7,0.44,4
236,236_2552018,greece,Loudias,40.57743889,22.63039722,2018,5,25,0.44,4
236,236_5102018,greece,Loudias,40.57743889,22.63039722,2018,10,5,0.67,3
236,236_2452019,greece,Loudias,40.57743889,22.63039722,2019,5,24,0.44,4
236,236_2272019,greece,Loudias,40.57743889,22.63039722,2019,7,22,0.67,2
236,236_1372020,greece,Loudias,40.57743889,22.63039722,2020,7,13,0.44,4
236,236_2552021,greece,Loudias,40.57743889,22.63039722,2021,5,25,0.78,2
236,236_2072021,greece,Loudias,40.57743889,22.63039722,2021,7,20,0.44,4
236,236_1752022,greece,Loudias,40.57743889,22.63039722,2022,5,17,0.44,4
236,236_1472022,greece,Loudias,40.57743889,22.63039722,2022,7,14,0.44,4
236,236_2992023,greece,Loudias,40.57743889,22.63039722,2023,9,29,0.444,4
238,238_1642014,greece,T1 Canal,40.631329,22.217128,2014,4,16,0.444,4
238,238_1282014,greece,T1 Canal,40.631329,22.217128,2014,8,12,0.556,3
238,238_2852018,greece,T1 Canal,40.631329,22.217128,2018,5,28,0.78,2
238,238_6102018,greece,T1 Canal,40.631329,22.217128,2018,10,6,0.56,3
238,238_2952019,greece,T1 Canal,40.631329,22.217128,2019,5,29,0.67,2
238,238_1972019,greece,T1 Canal,40.631329,22.217128,2019,7,19,0.67,2
238,238_972020,greece,T1 Canal,40.631329,22.217128,2020,7,9,0.56,3
238,238_1952021,greece,T1 Canal,40.631329,22.217128,2021,5,19,0.56,3
238,238_2172021,greece,T1 Canal,40.631329,22.217128,2021,7,21,0.44,4
238,238_742022,greece,T1 Canal,40.631329,22.217128,2022,4,7,0.56,3
238,238_1572022,greece,T1 Canal,40.631329,22.217128,2022,7,15,0.56,3
238,238_2352023,greece,T1 Canal,40.631329,22.217128,2023,5,23,0.33,4
238,238_2692023,greece,T1 Canal,40.631329,22.217128,2023,9,26,0.44,4
241,241_2982015,greece,Evros,40.938347,26.046529,2015,8,29,0.667,3
241,241_2152018,greece,Evros,40.938347,26.046529,2018,5,21,0.89,2
241,241_2252019,greece,Evros,40.938347,26.046529,2019,5,22,1,1
241,241_1352021,greece,Evros,40.938347,26.046529,2021,5,13,0.56,3
241,241_1852022,greece,Evros,40.938347,26.046529,2022,5,18,0.56,3
241,241_1752023,greece,Evros,40.938347,26.046529,2023,5,17,0.77777,2
244,244_2352018,greece,Evros,41.111523,26.3034528,2018,5,23,0.4,4
244,244_1292018,greece,Evros,41.111523,26.3034528,2018,9,12,0.74,2
244,244_1052019,greece,Evros,41.111523,26.3034528,2019,5,10,0.31,5
244,244_992019,greece,Evros,41.111523,26.3034528,2019,9,9,0.56,3
244,244_992020,greece,Evros,41.111523,26.3034528,2020,9,9,0.34,5
244,244_1152021,greece,Evros,41.111523,26.3034528,2021,5,11,0.39,4
244,244_2292021,greece,Evros,41.111523,26.3034528,2021,9,22,0.01,5
244,244_2352022,greece,Evros,41.111523,26.3034528,2022,5,23,0.28,5
244,244_2482022,greece,Evros,41.111523,26.3034528,2022,8,24,0.3,5
244,244_452023,greece,Evros,41.111523,26.3034528,2023,5,4,0.35,4
244,244_1772023,greece,Evros,41.111523,26.3034528,2023,7,17,0.56,3
246,246_642014,greece,Elassonitikos,39.812976,22.084288,2014,4,6,0.4,4
246,246_1652018,greece,Elassonitikos,39.812976,22.084288,2018,5,16,0.6,3
246,246_662019,greece,Elassonitikos,39.812976,22.084288,2019,6,6,0.6,3
246,246_1852023,greece,Elassonitikos,39.812976,22.084288,2023,5,18,0.4,4
249,249_2942013,greece,Makryrrema,39.255325,22.146075,2013,4,29,0.4,4
249,249_2572013,greece,Makryrrema,39.255325,22.146075,2013,7,25,0.4,4
249,249_642014,greece,Makryrrema,39.255325,22.146075,2014,4,6,0.4,4
249,249_1272014,greece,Makryrrema,39.255325,22.146075,2014,7,12,0.5,3
249,249_2682015,greece,Makryrrema,39.255325,22.146075,2015,8,26,0.5,3
249,249_162019,greece,Makryrrema,39.255325,22.146075,2019,6,1,0.67,3
249,249_192019,greece,Makryrrema,39.255325,22.146075,2019,9,1,0.89,2
249,249_3182021,greece,Makryrrema,39.255325,22.146075,2021,8,31,0.89,2
249,249_1652022,greece,Makryrrema,39.255325,22.146075,2022,5,16,0.67,3
249,249_2592022,greece,Makryrrema,39.255325,22.146075,2022,9,25,0.56,3
249,249_2742023,greece,Makryrrema,39.255325,22.146075,2023,4,27,0.67,3
249,249_2772023,greece,Makryrrema,39.255325,22.146075,2023,7,27,0.56,3
252,252_642015,greece,Manna,38.125554,21.419929,2015,4,6,0.556,3
252,252_1072015,greece,Manna,38.125554,21.419929,2015,7,10,0.444,4
252,252_2842018,greece,Manna,38.125554,21.419929,2018,4,28,0.67,3
252,252_2582018,greece,Manna,38.125554,21.419929,2018,8,25,0.67,3
252,252_1252019,greece,Manna,38.125554,21.419929,2019,5,12,0.56,3
252,252_2172019,greece,Manna,38.125554,21.419929,2019,7,21,0.56,3
252,252_872020,greece,Manna,38.125554,21.419929,2020,7,8,0.33,4
252,252_1542021,greece,Manna,38.125554,21.419929,2021,4,15,0.22,5
252,252_772021,greece,Manna,38.125554,21.419929,2021,7,7,0.67,3
252,252_1142022,greece,Manna,38.125554,21.419929,2022,4,11,0.56,3
252,252_442023,greece,Manna,38.125554,21.419929,2023,4,4,0.44,4
252,252_1872023,greece,Manna,38.125554,21.419929,2023,7,18,0.4444,4
258,258_1642014,greece,Mavroneri,40.215563,22.562989,2014,4,16,0.556,3
258,258_1382014,greece,Mavroneri,40.215563,22.562989,2014,8,13,0.444,4
258,258_3042018,greece,Mavroneri,40.215563,22.562989,2018,4,30,0.67,3
258,258_1392018,greece,Mavroneri,40.215563,22.562989,2018,9,13,0.44,4
258,258_2452019,greece,Mavroneri,40.215563,22.562989,2019,5,24,0.67,3
258,258_692019,greece,Mavroneri,40.215563,22.562989,2019,9,6,0.44,4
258,258_2452021,greece,Mavroneri,40.215563,22.562989,2021,5,24,0.33,4
258,258_1472021,greece,Mavroneri,40.215563,22.562989,2021,7,14,0.22,5
258,258_1152022,greece,Mavroneri,40.215563,22.562989,2022,5,11,0.44,4
258,258_2352023,greece,Mavroneri,40.215563,22.562989,2023,5,23,0.78,2
258,258_2992023,greece,Mavroneri,40.215563,22.562989,2023,9,29,0.222222222,5
259,259_2042013,greece,Acherontas,39.23174098,20.50100009,2013,4,20,0.7,2
259,259_14102013,greece,Acherontas,39.23174098,20.50100009,2013,10,14,0.3,4
259,259_2742018,greece,Acherontas,39.23174098,20.50100009,2018,4,27,0.8,2
259,259_772018,greece,Acherontas,39.23174098,20.50100009,2018,7,7,0.7,2
259,259_842019,greece,Acherontas,39.23174098,20.50100009,2019,4,8,0.7,2
259,259_2882019,greece,Acherontas,39.23174098,20.50100009,2019,8,28,1,1
259,259_1572020,greece,Acherontas,39.23174098,20.50100009,2020,7,15,0.56,3
259,259_2242021,greece,Acherontas,39.23174098,20.50100009,2021,4,22,1.11,1
259,259_2582021,greece,Acherontas,39.23174098,20.50100009,2021,8,25,0.78,2
259,259_842022,greece,Acherontas,39.23174098,20.50100009,2022,4,8,0.67,3
259,259_2762022,greece,Acherontas,39.23174098,20.50100009,2022,6,27,0.67,3
259,259_542023,greece,Acherontas,39.23174098,20.50100009,2023,4,5,0.89,2
259,259_482023,greece,Acherontas,39.23174098,20.50100009,2023,8,4,0.78,2
260,260_342013,greece,Mavros lakkos Rema,40.60150378,23.76106556,2013,4,3,0.889,2
260,260_1952018,greece,Mavros lakkos Rema,40.60150378,23.76106556,2018,5,19,0.89,2
260,260_2852021,greece,Mavros lakkos Rema,40.60150378,23.76106556,2021,5,28,0.44,4
260,260_1342022,greece,Mavros lakkos Rema,40.60150378,23.76106556,2022,4,13,0.33,4
260,260_2752023,greece,Mavros lakkos Rema,40.60150378,23.76106556,2023,5,27,0.67,3
261,261_672012,greece,Mega Rema Canal,39.52941,22.011662,2012,7,6,0.4,4
261,261_3042013,greece,Mega Rema Canal,39.52941,22.011662,2013,4,30,0.2,5
261,261_2772013,greece,Mega Rema Canal,39.52941,22.011662,2013,7,27,0.3,4
261,261_642014,greece,Mega Rema Canal,39.52941,22.011662,2014,4,6,0.2,5
261,261_2882014,greece,Mega Rema Canal,39.52941,22.011662,2014,8,28,0.4,4
261,261_2482015,greece,Mega Rema Canal,39.52941,22.011662,2015,8,24,0.3,4
261,261_552018,greece,Mega Rema Canal,39.52941,22.011662,2018,5,5,0.5,3
261,261_2082018,greece,Mega Rema Canal,39.52941,22.011662,2018,8,20,0.5,3
261,261_952019,greece,Mega Rema Canal,39.52941,22.011662,2019,5,9,0.5,3
261,261_2282019,greece,Mega Rema Canal,39.52941,22.011662,2019,8,22,0.4,4
261,261_2782020,greece,Mega Rema Canal,39.52941,22.011662,2020,8,27,0.33,4
261,261_1372021,greece,Mega Rema Canal,39.52941,22.011662,2021,7,13,0.33,4
268,268_672012,greece,7T Canal,39.559138,22.647291,2012,7,6,0.333,4
268,268_2542013,greece,7T Canal,39.559138,22.647291,2013,4,25,0.333,4
268,268_2472013,greece,7T Canal,39.559138,22.647291,2013,7,24,0.444,4
268,268_642014,greece,7T Canal,39.559138,22.647291,2014,4,6,0.444,4
268,268_2272014,greece,7T Canal,39.559138,22.647291,2014,7,22,0.444,4
268,268_2682015,greece,7T Canal,39.559138,22.647291,2015,8,26,0.444,4
268,268_2942018,greece,7T Canal,39.559138,22.647291,2018,4,29,0.67,3
268,268_1292018,greece,7T Canal,39.559138,22.647291,2018,9,12,0.67,3
268,268_752019,greece,7T Canal,39.559138,22.647291,2019,5,7,0.56,3
268,268_1592019,greece,7T Canal,39.559138,22.647291,2019,9,15,0.89,2
268,268_2352021,greece,7T Canal,39.559138,22.647291,2021,5,23,0.33,4
271,271_1942013,greece,Mesaggi,39.47701111,19.91787778,2013,4,19,0.6,3
271,271_952018,greece,Mesaggi,39.47701111,19.91787778,2018,5,9,0.44,4
271,271_1652019,greece,Mesaggi,39.47701111,19.91787778,2019,5,16,0.89,2
271,271_872020,greece,Mesaggi,39.47701111,19.91787778,2020,7,8,0.56,3
271,271_2142021,greece,Mesaggi,39.47701111,19.91787778,2021,4,21,0.44,4
271,271_972021,greece,Mesaggi,39.47701111,19.91787778,2021,7,9,0.33,4
271,271_1342022,greece,Mesaggi,39.47701111,19.91787778,2022,4,13,0.67,3
271,271_1172022,greece,Mesaggi,39.47701111,19.91787778,2022,7,11,0.44,4
271,271_542023,greece,Mesaggi,39.47701111,19.91787778,2023,4,5,0.44,4
271,271_182023,greece,Mesaggi,39.47701111,19.91787778,2023,8,1,0.444444444,4
272,272_2042013,greece,Mesapios,38.57658539,23.63237418,2013,4,20,0.7,2
272,272_252015,greece,Mesapios,38.57658539,23.63237418,2015,5,2,0.7,2
272,272_3052019,greece,Mesapios,38.57658539,23.63237418,2019,5,30,0.7,2
272,272_2752021,greece,Mesapios,38.57658539,23.63237418,2021,5,27,0.4,4
272,272_1152022,greece,Mesapios,38.57658539,23.63237418,2022,5,11,0.6,3
274,274_142015,greece,Vosvozis,41.09726759,25.36603061,2015,4,1,0.556,3
274,274_1192015,greece,Vosvozis,41.09726759,25.36603061,2015,9,11,0.333,4
274,274_2052018,greece,Vosvozis,41.09726759,25.36603061,2018,5,20,0.56,3
274,274_2192018,greece,Vosvozis,41.09726759,25.36603061,2018,9,21,0.33,4
274,274_2352019,greece,Vosvozis,41.09726759,25.36603061,2019,5,23,0.67,3
274,274_2392019,greece,Vosvozis,41.09726759,25.36603061,2019,9,23,0.44,4
280,280_672012,greece,Mornos,38.38779312,21.86056299,2012,7,6,0.778,2
280,280_942013,greece,Mornos,38.38779312,21.86056299,2013,4,9,0.778,2
280,280_2492013,greece,Mornos,38.38779312,21.86056299,2013,9,24,0.889,2
280,280_142014,greece,Mornos,38.38779312,21.86056299,2014,4,1,0.778,2
280,280_1672014,greece,Mornos,38.38779312,21.86056299,2014,7,16,0.778,2
280,280_1492015,greece,Mornos,38.38779312,21.86056299,2015,9,14,0.667,3
280,280_252018,greece,Mornos,38.38779312,21.86056299,2018,5,2,1.11,1
280,280_2882018,greece,Mornos,38.38779312,21.86056299,2018,8,28,1.11,1
280,280_1842019,greece,Mornos,38.38779312,21.86056299,2019,4,18,1,1
280,280_2272019,greece,Mornos,38.38779312,21.86056299,2019,7,22,1.11,1
280,280_1072020,greece,Mornos,38.38779312,21.86056299,2020,7,10,0.89,2
280,280_1742021,greece,Mornos,38.38779312,21.86056299,2021,4,17,0.67,3
280,280_372021,greece,Mornos,38.38779312,21.86056299,2021,7,3,0.78,2
280,280_1542022,greece,Mornos,38.38779312,21.86056299,2022,4,15,0.67,3
280,280_572022,greece,Mornos,38.38779312,21.86056299,2022,7,5,0.67,3
280,280_642023,greece,Mornos,38.38779312,21.86056299,2023,4,6,0.67,3
280,280_1172023,greece,Mornos,38.38779312,21.86056299,2023,7,11,0.56,3
281,281_672012,greece,Mornos,38.5115094,22.07488331,2012,7,6,0.889,2
281,281_942013,greece,Mornos,38.5115094,22.07488331,2013,4,9,0.556,3
281,281_2492013,greece,Mornos,38.5115094,22.07488331,2013,9,24,1.111,1
281,281_142014,greece,Mornos,38.5115094,22.07488331,2014,4,1,0.667,3
281,281_1672014,greece,Mornos,38.5115094,22.07488331,2014,7,16,0.778,2
281,281_2542015,greece,Mornos,38.5115094,22.07488331,2015,4,25,0.222,5
281,281_1492015,greece,Mornos,38.5115094,22.07488331,2015,9,14,0.889,2
281,281_252018,greece,Mornos,38.5115094,22.07488331,2018,5,2,1.11,1
281,281_2982018,greece,Mornos,38.5115094,22.07488331,2018,8,29,1.11,1
281,281_1942019,greece,Mornos,38.5115094,22.07488331,2019,4,19,1,1
281,281_2272019,greece,Mornos,38.5115094,22.07488331,2019,7,22,1.11,1
281,281_1072020,greece,Mornos,38.5115094,22.07488331,2020,7,10,0.78,2
281,281_1842021,greece,Mornos,38.5115094,22.07488331,2021,4,18,0.56,3
281,281_472021,greece,Mornos,38.5115094,22.07488331,2021,7,4,0.89,2
281,281_1542022,greece,Mornos,38.5115094,22.07488331,2022,4,15,0.78,2
281,281_572022,greece,Mornos,38.5115094,22.07488331,2022,7,5,1,1
281,281_642023,greece,Mornos,38.5115094,22.07488331,2023,4,6,0.78,2
281,281_1072023,greece,Mornos,38.5115094,22.07488331,2023,7,10,0.89,2
300,300_1692015,greece,Nestos,41.08417,24.77134,2015,9,16,0.778,2
300,300_1952018,greece,Nestos,41.08417,24.77134,2018,5,19,0.78,2
300,300_2492018,greece,Nestos,41.08417,24.77134,2018,9,24,1.11,1
300,300_752019,greece,Nestos,41.08417,24.77134,2019,5,7,0.78,2
300,300_2292019,greece,Nestos,41.08417,24.77134,2019,9,22,1,1
300,300_592020,greece,Nestos,41.08417,24.77134,2020,9,5,0.67,3
300,300_392021,greece,Nestos,41.08417,24.77134,2021,9,3,0.89,2
300,300_1152022,greece,Nestos,41.08417,24.77134,2022,5,11,0.56,3
300,300_192022,greece,Nestos,41.08417,24.77134,2022,9,1,0.56,3
300,300_852023,greece,Nestos,41.08417,24.77134,2023,5,8,0.56,3
300,300_31102023,greece,Nestos,41.08417,24.77134,2023,10,31,1.11,1
302,302_592012,greece,Aliakmonas,40.584281,22.460926,2012,9,5,0.303,4
302,302_542013,greece,Aliakmonas,40.584281,22.460926,2013,4,5,0.357,4
302,302_372013,greece,Aliakmonas,40.584281,22.460926,2013,7,3,0.468,3
302,302_1742014,greece,Aliakmonas,40.584281,22.460926,2014,4,17,0.738,2
302,302_3072014,greece,Aliakmonas,40.584281,22.460926,2014,7,30,0.414,4
302,302_2342015,greece,Aliakmonas,40.584281,22.460926,2015,4,23,0.629,3
302,302_2582015,greece,Aliakmonas,40.584281,22.460926,2015,8,25,0.571,3
302,302_152018,greece,Aliakmonas,40.584281,22.460926,2018,5,1,0.44,4
302,302_8102018,greece,Aliakmonas,40.584281,22.460926,2018,10,8,0.45,4
302,302_1252019,greece,Aliakmonas,40.584281,22.460926,2019,5,12,0.49,4
302,302_2072019,greece,Aliakmonas,40.584281,22.460926,2019,7,20,0.4,4
302,302_1072020,greece,Aliakmonas,40.584281,22.460926,2020,7,10,0.34,5
302,302_1552021,greece,Aliakmonas,40.584281,22.460926,2021,5,15,0.42,4
302,302_2372021,greece,Aliakmonas,40.584281,22.460926,2021,7,23,0.37,4
302,302_1752022,greece,Aliakmonas,40.584281,22.460926,2022,5,17,0.32,5
302,302_1772022,greece,Aliakmonas,40.584281,22.460926,2022,7,17,0.49,4
302,302_1452023,greece,Aliakmonas,40.584281,22.460926,2023,5,14,0.44,4
302,302_2692023,greece,Aliakmonas,40.584281,22.460926,2023,9,26,0.285155557,5
306,306_2442014,greece,Alfeios,37.63420888,21.64196385,2014,4,24,0.556,3
306,306_2372014,greece,Alfeios,37.63420888,21.64196385,2014,7,23,0.778,2
306,306_2142018,greece,Alfeios,37.63420888,21.64196385,2018,4,21,1.11,1
306,306_2682018,greece,Alfeios,37.63420888,21.64196385,2018,8,26,0.78,2
306,306_1742019,greece,Alfeios,37.63420888,21.64196385,2019,4,17,0.78,2
306,306_1972019,greece,Alfeios,37.63420888,21.64196385,2019,7,19,1,1
306,306_372020,greece,Alfeios,37.63420888,21.64196385,2020,7,3,0.67,3
306,306_1742021,greece,Alfeios,37.63420888,21.64196385,2021,4,17,1,1
306,306_572021,greece,Alfeios,37.63420888,21.64196385,2021,7,5,0.89,2
306,306_1342022,greece,Alfeios,37.63420888,21.64196385,2022,4,13,0.78,2
306,306_472022,greece,Alfeios,37.63420888,21.64196385,2022,7,4,0.89,2
306,306_2632023,greece,Alfeios,37.63420888,21.64196385,2023,3,26,1,1
306,306_1672023,greece,Alfeios,37.63420888,21.64196385,2023,7,16,1.111111111,1
307,307_3042018,greece,Pinios Thess.,39.9030699,22.6376322,2018,4,30,1,1
307,307_2582018,greece,Pinios Thess.,39.9030699,22.6376322,2018,8,25,0.89,2
307,307_852019,greece,Pinios Thess.,39.9030699,22.6376322,2019,5,8,0.74,2
307,307_2382019,greece,Pinios Thess.,39.9030699,22.6376322,2019,8,23,0.55,3
307,307_2182020,greece,Pinios Thess.,39.9030699,22.6376322,2020,8,21,0.429969515,4
307,307_2452021,greece,Pinios Thess.,39.9030699,22.6376322,2021,5,24,0.57,3
307,307_1972021,greece,Pinios Thess.,39.9030699,22.6376322,2021,7,19,0.48,4
307,307_2852022,greece,Pinios Thess.,39.9030699,22.6376322,2022,5,28,0.6,3
307,307_1392022,greece,Pinios Thess.,39.9030699,22.6376322,2022,9,13,0.46,4
307,307_18102023,greece,Pinios Thess.,39.9030699,22.6376322,2023,10,18,0.43,4
311,311_1072012,greece,Pinios Thess.,39.921888,22.701567,2012,7,10,0.381,4
311,311_1542013,greece,Pinios Thess.,39.921888,22.701567,2013,4,15,0.006,5
311,311_2472013,greece,Pinios Thess.,39.921888,22.701567,2013,7,24,0.584,3
311,311_642014,greece,Pinios Thess.,39.921888,22.701567,2014,4,6,0.298,4
311,311_2482014,greece,Pinios Thess.,39.921888,22.701567,2014,8,24,0.365,4
311,311_2682015,greece,Pinios Thess.,39.921888,22.701567,2015,8,26,0.3,4
311,311_3042018,greece,Pinios Thess.,39.921888,22.701567,2018,4,30,0.53,3
311,311_2682018,greece,Pinios Thess.,39.921888,22.701567,2018,8,26,0.17,5
311,311_852019,greece,Pinios Thess.,39.921888,22.701567,2019,5,8,0.49,4
311,311_2082019,greece,Pinios Thess.,39.921888,22.701567,2019,8,20,0.37,4
311,311_2182020,greece,Pinios Thess.,39.921888,22.701567,2020,8,21,0.41,4
311,311_2452021,greece,Pinios Thess.,39.921888,22.701567,2021,5,24,0.54,3
311,311_1972021,greece,Pinios Thess.,39.921888,22.701567,2021,7,19,0.39,4
311,311_2852022,greece,Pinios Thess.,39.921888,22.701567,2022,5,28,0.43,4
311,311_1292022,greece,Pinios Thess.,39.921888,22.701567,2022,9,12,0.36,4
311,311_1752023,greece,Pinios Thess.,39.921888,22.701567,2023,5,17,0.72,3
311,311_17102023,greece,Pinios Thess.,39.921888,22.701567,2023,10,17,0.43,4
312,312_1072012,greece,Pinios Thess.,39.891494,22.607448,2012,7,10,0.918,1
312,312_1542013,greece,Pinios Thess.,39.891494,22.607448,2013,4,15,0.72,2
312,312_2772013,greece,Pinios Thess.,39.891494,22.607448,2013,7,27,0.846,2
