"Unique.ID","Samp.ID","Sampling.date","year","month","day","ANTHOMYIIDAE GEN. SP.","APHELOCHEIRUS AESTIVALIS","ASELLUS AQUATICUS","ATHERIX SP.","BAETIS SP.","BITHYNIA TENTACULATA","BRACHYPTERA RISI","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CENTROPTILUM LUTEOLUM","CERATOPOGONINAE GEN. SP.","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","CORBICULA FLUMINEA","CORDULEGASTER BOLTONII","CRANGONYX PSEUDOGRACILIS","CURCULIONIDAE GEN. SP.","DIKEROGAMMARUS VILLOSUS","DINA PUNCTATA","DIXIDAE GEN. SP.","DREISSENA POLYMORPHA","DRYOPS SP.","DUGESIA SP.","DYTISCIDAE GEN. SP.","ECDYONURUS SP.","ECHINOGAMMARUS ISCHNUS","ELECTROGENA UJHELYII","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERA DANICA","ERPOBDELLA OCTOCULATA","GAMMARUS FOSSARUM","GAMMARUS PULEX","GERRIDAE GEN. SP.","GLOSSIPHONIA COMPLANATA","GOERA PILOSA","GOMPHIDAE GEN. SP.","GORDIIDAE GEN. SP.","HABROLEPTOIDES SP.","HABROPHLEBIA SP.","HALIPLUS SP.","HELOBDELLA STAGNALIS","HELOPHORUS SP.","HEPTAGENIA SULPHUREA","HYDRACHNIDIA GEN. SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILIDAE GEN. SP.","JAERA ISTRI","LEPIDOSTOMATIDAE GEN. SP.","LEPTOCERIDAE GEN. SP.","LEUCTRA SP.","LIMNEPHILIDAE GEN. SP.","LIMNOPHORA SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","NEMATODA GEN. SP.","NEMOURA SP.","ODONTOCERUM ALBICORNE","OLIGOCHAETA GEN. SP.","ORECTOCHILUS VILLOSUS","PARALEPTOPHLEBIA SP.","PERLODIDAE GEN. SP.","PHYSA FONTINALIS","PHYSELLA ACUTA","PISCICOLA GEOMETRA","PISIDIUM SP.","PLANORBIDAE GEN. SP.","PLATYCNEMIS PENNIPES","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMANTHUS LUTEUS","POTAMOPYRGUS ANTIPODARUM","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILA SP.","SCIRTIDAE GEN. SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SIALIS SP.","SIMULIIDAE GEN. SP.","SPHAERIUM SP.","SPONGILLIDAE GEN. SP.","TABANIDAE GEN. SP.","THEODOXUS FLUVIATILIS SSP.","TIPULIDAE GEN. SP.","VALVATA CRISTATA","VALVATA PISCINALIS SSP."
"CHE_040_MZB_LO_6","CHE_040_MZB_LO_6-08.10.2012","08.10.2012",2012,10,8,0,29,0,0,40,5,0,0,4,4,0,0,0,27,0,0,0,0,143,21,0,0,0,0,0,0,0,0,202,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,107,3,0,53,0,0,0,0,20,0,0,0,0,5,0,0,0,0,1,0,36,3,0,0,0,0,8,0,0,0,0,1,0,0,53,0,16,0,0,0,0,0,0,0
"CHE_040_MZB_LO_6","CHE_040_MZB_LO_6-09.10.2014","09.10.2014",2014,10,9,0,4,0,0,0,16,0,0,0,0,0,0,3,10,0,0,0,0,238,14,0,0,0,4,0,0,0,0,174,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,9,0,0,41,6,0,56,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,9,11,88,0,0,11,0,0,0,0,4,0,38,21,0,0,0,0,1,0
"CHE_040_MZB_LO_6","CHE_040_MZB_LO_6-17.10.2018","17.10.2018",2018,10,17,0,5,0,0,19,0,0,0,1,1,0,0,10,15,8,0,0,0,19,8,0,0,0,40,0,21,0,0,416,0,0,0,0,163,0,0,0,6,0,0,0,0,0,0,0,0,0,54,90,0,48,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,49,12,0,0,38,8,23,0,0,14,0,0,0,0,84,0,0,0,0,0,0,0,0,0
"CHE_040_MZB_LO_7","CHE_040_MZB_LO_7-07.04.1995","07.04.1995",1995,4,7,0,0,0,0,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHE_040_MZB_LO_7","CHE_040_MZB_LO_7-08.02.1996","08.02.1996",1996,2,8,0,0,3,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"CHE_040_MZB_LO_7","CHE_040_MZB_LO_7-14.03.2000","14.03.2000",2000,3,14,0,1,1,0,11,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0,0,0
"CHE_040_MZB_LO_7","CHE_040_MZB_LO_7-12.03.2004","12.03.2004",2004,3,12,0,0,0,0,3,0,0,1,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"CHE_040_MZB_LO_7","CHE_040_MZB_LO_7-09.03.2012","09.03.2012",2012,3,9,0,1,2,0,2,2,0,0,0,0,0,0,0,500,0,0,0,0,90,1,0,0,0,0,0,2,0,0,16,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8,3,0,0,0,0,0,0
"CHE_040_MZB_LO_7","CHE_040_MZB_LO_7-10.03.2015","10.03.2015",2015,3,10,0,0,1,0,10,0,0,0,0,0,0,0,3,500,0,0,0,0,63,24,0,0,1,2,0,0,0,0,134,1,0,0,156,0,0,0,1,0,0,0,0,0,0,0,15,0,0,74,4,0,73,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,16,10,0,0,4,0,3,0,0,3,0,7,4,0,0,0,0,0,0
"CHE_040_MZB_LO_7","CHE_040_MZB_LO_7-13.03.2018","13.03.2018",2018,3,13,0,0,0,0,25,0,0,0,0,0,0,0,0,21,1,0,0,0,29,11,0,0,0,0,0,0,0,4,54,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,6,0,0,7,0,2,0,0,0,0,4,0,0,0,0,0,0,8,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
"CHE_040_MZB_LO_8","CHE_040_MZB_LO_8-19.10.1995","19.10.1995",1995,10,19,0,3,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"CHE_040_MZB_LO_8","CHE_040_MZB_LO_8-30.09.1998","30.09.1998",1998,9,30,0,10,1,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0
"CHE_040_MZB_LO_8","CHE_040_MZB_LO_8-20.10.2000","20.10.2000",2000,10,20,0,1,3,0,10,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0,1,0,0,0,0,46,0,0,0,160,40,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,1,0,0
"CHE_040_MZB_LO_8","CHE_040_MZB_LO_8-27.10.2011","27.10.2011",2011,10,27,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,118,3,0,20,0,0,0,0,0,0,73,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,0,4,0,0,0,0,0,1,0,6,0,0,34,0,0,0,0,0,5
"CHE_040_MZB_LO_8","CHE_040_MZB_LO_8-29.10.2012","29.10.2012",2012,10,29,0,0,0,0,21,0,0,0,1,1,0,0,0,50,0,0,0,0,28,2,0,12,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,23,9,0,0,0,0,35,0,0,0,0,0,0,0,29,0,135,16,0,0,0,0,0,4
"CHE_040_MZB_LO_8","CHE_040_MZB_LO_8-04.11.2015","04.11.2015",2015,11,4,0,2,1,0,21,0,0,0,4,4,0,0,0,10,9,0,0,0,0,1,0,0,0,5,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"CHE_040_MZB_LO_8","CHE_040_MZB_LO_8-19.10.2018","19.10.2018",2018,10,19,0,0,0,0,14,0,0,3,2,2,0,0,0,26,7,0,7,0,44,0,0,0,0,2,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,17,0,0,3,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,13,20,0,0,0,0,50,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
"CHE_040_MZB_LO_9","CHE_040_MZB_LO_9-04.11.1996","04.11.1996",1996,11,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"CHE_040_MZB_LO_9","CHE_040_MZB_LO_9-29.10.2010","29.10.2010",2010,10,29,0,0,0,0,32,2,0,13,0,0,0,0,70,15,0,0,0,0,29,0,0,30,0,5,0,0,0,0,8,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,2,0,0,0,0,0,0,74,0,0,0,0,0,0,0,15,0,0,6,30,3,0,0,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0
"CHE_040_MZB_LO_9","CHE_040_MZB_LO_9-15.11.2012","15.11.2012",2012,11,15,0,0,0,0,12,0,0,2,0,0,0,0,70,30,0,0,0,0,0,0,0,20,0,4,0,6,0,0,23,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,2,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,7,2,0,0,3,90,0,0,0,7,0,5,0,0,0,0,5,0,0,0,0,2,0,0
"CHE_040_MZB_LO_9","CHE_040_MZB_LO_9-24.10.2014","24.10.2014",2014,10,24,0,0,7,0,14,19,0,1,0,0,0,0,45,8,0,0,0,0,21,2,0,21,0,0,0,1,0,0,15,0,0,2,3,4,0,0,0,2,0,0,0,0,0,0,1,0,0,17,0,0,2,2,0,0,0,1,16,0,0,0,21,0,0,0,0,3,0,9,7,0,0,3,15,12,0,0,1,0,0,0,0,0,0,5,0,0,0,23,4,0,0
"CHE_040_MZB_LO_9","CHE_040_MZB_LO_9-24.10.2018","24.10.2018",2018,10,24,0,0,2,0,10,8,0,7,0,0,0,0,24,20,0,0,0,0,28,0,0,14,0,5,0,0,47,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,32,0,13,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,5,0,6,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
