"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACROLOXUS LACUSTRIS","ADICELLA REDUCTA","AESHNA SP.","AGABUS SP.","AGAPETUS SP.","AMPHINEMURA SP.","AMPULLACEANA BALTHICA","ANACAENA SP.","ANODONTA SP.","APHELOCHEIRUS AESTIVALIS","ASELLUS AQUATICUS","ATHERICIDAE GEN. SP.","ATHRIPSODES SP.","BAETIS SP.","BITHYNIA SP.","BRACHYCENTRUS SP.","BRACHYCERCUS HARRISELLA","BRACHYPTERA SP.","BRYCHIUS ELEVATUS","BRYOZOA GEN. SP.","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CAPNIA SP.","CENTROPTILUM LUTEOLUM","CERACLEA SP.","CERATOPOGONIDAE GEN. SP.","CHAETARTHRIA SEMINULUM","CHELICOROPHIUM SP.","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","CHLOROPERLA SP.","CHRYSOPILUS SP.","CLOEON SP.","COENAGRIONIDAE GEN. SP.","CORBICULA FLUMINEA","CORDULEGASTER SP.","CORDULIA AENEA","CORIXIDAE GEN. SP.","CRENOBIA ALPINA","CRISTATELLA MUCEDO","CULICIDAE GEN. SP.","DENDROCOELUM LACTEUM","DIKEROGAMMARUS HAEMOBAPHES","DIKEROGAMMARUS VILLOSUS","DINOCRAS SP.","DIXA SP.","DIXELLA SP.","DREISSENA POLYMORPHA","DUGESIA SP.","ECDYONURUS SP.","ELECTROGENA UJHELYII","ELMIS SP.","ELODES SP.","EMPIDIDAE GEN. SP.","EPEORUS SP.","EPHEMERA SP.","EPHEMERELLA MUCRONATA","EPHEMERELLA NOTATA","ERPOBDELLIDAE GEN. SP.","ESOLUS SP.","FREDERICELLA SULTANA","GALBA SP.","GAMMARUS SP.","GERRIS SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMA SP.","GOERIDAE GEN. SP.","GOMPHIDAE GEN. SP.","HABROLEPTOIDES SP.","HABROPHLEBIA SP.","HAEMOPIS SANGUISUGA","HALIPLUS SP.","HAPALOTHRIX LUGUBRIS","HELOPHORUS SP.","HEPTAGENIA SP.","HYDRA SP.","HYDRAENA SP.","HYDROBIUS FUSCIPES","HYDROCHARA CARABOIDES","HYDROMETRA STAGNORUM","HYDROPORINAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILIDAE GEN. SP.","HYDROZOA GEN. SP.","HYPANIA INVALIDA","ILYBIUS SP.","ILYOCORIS CIMICOIDES SSP.","KAGERONIA FUSCOGRISEA","LACCOBIUS BIPUNCTATUS","LACCOPHILUS HYALINUS","LACCOPHILUS MINUTUS","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEPTOCERUS INTERRUPTUS","LEPTOPHLEBIA MARGINATA","LEUCTRA SP.","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIMONIIDAE GEN. SP.","LIPONEURA CINERASCENS SSP.","LITHOGLYPHUS NATICOIDES","LYPE SP.","MACRONYCHUS QUADRITUBERCULATUS","MICRASEMA SP.","MOLANNA SP.","MUSCULIUM LACUSTRE","MYSTACIDES SP.","NEMATOCERA GEN. SP.","NEMOURA SP.","NEMURELLA PICTETII","NEPA CINEREA","NOTIDOBIA CILIARIS","NOTONECTA SP.","OCHTHEBIUS SP.","ODELES MARGINATA","ODONTOCERUM ALBICORNE","OECETIS SP.","OLIGOCHAETA GEN. SP.","OLIGONEURIELLA RHENANA","ORCONECTES LIMOSUS","ORECTOCHILUS VILLOSUS","OULIMNIUS SP.","PACIFASTACUS LENIUSCULUS","PARALEPTOPHLEBIA SUBMARGINATA","PEDICIIDAE GEN. SP.","PEREGRIANA LABIATA","PERLA SP.","PERLODIDAE GEN. SP.","PHYSA FONTINALIS","PHYSELLA ACUTA","PISCICOLIDAE GEN. SP.","PISIDIUM SP.","PLANARIA TORVA","PLANORBIDAE GEN. SP.","PLATAMBUS MACULATUS","PLATYCNEMIS PENNIPES","PLEA MINUTISSIMA SSP.","PLUMATELLA SP.","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMANTHUS LUTEUS","POTAMOPYRGUS ANTIPODARUM","PROASELLUS SP.","PROCLOEON BIFIDUM","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA PUSILLA","PTYCHOPTERA SP.","RADIX SP.","RHABDIOPTERYX SP.","RHITHROGENA SP.","RHYACOPHILA SP.","RIOLUS SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SETODES PUNCTATUS","SETODES VIRIDIS","SIALIS SP.","SIMULIIDAE GEN. SP.","SIPHLONURUS SP.","SIPHONOPERLA SP.","SISYRA SP.","SPHAERIUM SP.","SPONGILLIDAE GEN. SP.","STRATIOMYIDAE GEN. SP.","SYNAGAPETUS DUBITANS","TABANIDAE GEN. SP.","TAENIOPTERYX SP.","TINODES SP.","TIPULIDAE GEN. SP.","TORLEYA MAJOR","UNIO SP.","VALVATA CRISTATA","VALVATA PISCINALIS SSP.","VELIA SP.","VIVIPARUS SP.","ZYGOPTERA GEN. SP."
"GER_069_MZB_LO_25","GER_069_MZB_LO_25-20.04.2010","20.04.2010",2010,4,20,0,0,0,1,20,20,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,20,2,5,2,0,0,0,2,0,7,0,3,0,9,0,0,0,0,0,1,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,200,2,0,0,0,68,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,3,0,0,0,10,0,3,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0
"GER_069_MZB_LO_25","GER_069_MZB_LO_25-17.04.2013","17.04.2013",2013,4,17,0,0,0,0,75,0,0,0,0,0,0,7,0,14,0,3,0,1,0,0,1,0,0,0,0,12,2,0,0,0,66,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,0,0,25,0,0,1,0,0,0,0,0,2,0,9,0,5,2,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,40,0,0,0,0,51,5,0,0,0,0,0,70,0,0,35,0,0,0,0,0,0,0,0,3,2,8,0,0,1,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,35,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,35,0,0,0,0,0,0
"GER_069_MZB_LO_25","GER_069_MZB_LO_25-10.05.2016","10.05.2016",2016,5,10,0,0,0,1,113,1,0,0,0,0,0,4,18,17,0,28,0,0,0,0,0,10,10,0,0,2,2,0,0,0,43,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,1,7,0,13,0,0,0,17,0,3,2,0,0,0,8,0,1,0,6,0,13,2,0,0,0,0,0,0,0,0,0,0,1,10,24,0,0,0,0,0,0,0,0,20,20,0,0,0,146,3,3,0,0,2,0,56,0,0,15,0,0,0,0,0,0,0,0,0,3,2,0,0,6,65,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,6,0,0,0,0,0,0,5,0,1,0,0,1,0,21,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0
"GER_069_MZB_LO_25","GER_069_MZB_LO_25-16.05.2019","16.05.2019",2019,5,16,0,0,0,0,17,0,0,0,0,0,0,15,2,4,0,20,0,0,0,0,0,8,8,0,1,1,2,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,35,0,9,0,0,0,0,3,0,0,0,14,0,4,0,0,0,0,0,1,0,0,0,0,0,1,2,65,0,0,0,0,0,0,0,0,103,1,0,0,0,62,1,3,0,0,1,0,1,0,0,20,0,0,0,0,0,0,0,0,2,18,5,0,0,2,21,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
"GER_069_MZB_LO_26","GER_069_MZB_LO_26-01.06.2005","01.06.2005",2005,6,1,0,0,0,0,0,0,0,0,0,0,0,6,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,52,0,0,8,0,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,6,52,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,16,0,0
"GER_069_MZB_LO_26","GER_069_MZB_LO_26-03.06.2008","03.06.2008",2008,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,65,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_26","GER_069_MZB_LO_26-27.04.2010","27.04.2010",2010,4,27,0,0,0,0,3,0,0,0,0,0,0,9,0,65,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,5,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,30,0,0,0,0,0,0,0,0,0,2,2,0,0,0,224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,4,0,0,0,0,1,3,0,1,0,0,0,0,4,0,2,0,4,10,0,10,12,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"GER_069_MZB_LO_26","GER_069_MZB_LO_26-02.04.2014","02.04.2014",2014,4,2,0,0,0,0,14,0,0,0,0,0,0,5,2,26,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,4,0,0,7,25,0,0,1,0,0,0,28,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35,0,0,0,0,0,0,0,0,0,1,0,0,0,6,70,3,19,0,0,5,0,21,0,0,6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,35,1,0,0,0,0,7,0,0,0,0,0,0,1,0,30,0,3,10,0,20,0,0,0,13,28,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0
"GER_069_MZB_LO_26","GER_069_MZB_LO_26-02.05.2016","02.05.2016",2016,5,2,0,0,0,0,46,0,0,0,0,0,0,1,17,18,0,0,0,1,0,0,0,3,3,0,3,0,0,0,0,0,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,15,2,0,19,1,0,0,20,0,2,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,5,29,3,0,0,0,0,0,0,0,0,5,0,0,0,0,105,9,0,0,0,3,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,14,0,0,0,0,0,3,0,1,0,0,0,0,37,0,21,0,3,5,0,29,40,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0
"GER_069_MZB_LO_27","GER_069_MZB_LO_27-28.04.2004","28.04.2004",2004,4,28,0,0,0,0,16.5,0,0,0,0,0,0,3.1,1.5,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,10.5,0,1.5,8.3,16.5,23.3,0,0,0,0,0,16.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7.5,1.5,0,0,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,7.5,0,4.6,0,0,3,0,0,0,1.5,0,0.8,3,0,0,0,5.3,0,1.5,0,0,0,0,0,0.8,0,0,0,0,0,0,1.5,0,0,0,25.6,7.5,0,21,7.6,0,0,4.5,3,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,0,0,0,0,0
"GER_069_MZB_LO_27","GER_069_MZB_LO_27-11.05.2010","11.05.2010",2010,5,11,0,0,0,0,0,0,0,0,0,0,0,11,0,65,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,46,0,0,3,7,62,0,0,0,0,0,30,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,66,5,0,0,0,0,0,0,0,0,4,0,0,0,0,381,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,4,12,0,10,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"GER_069_MZB_LO_27","GER_069_MZB_LO_27-16.04.2013","16.04.2013",2013,4,16,0,0,0,0,2,0,0,0,0,0,0,19,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,0,22,0,0,6,10,65,0,2,0,0,0,6,0,2,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,2,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,16,5,3,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,2,0,0,1,6,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,12,8,0,20,0,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0
"GER_069_MZB_LO_27","GER_069_MZB_LO_27-11.04.2016","11.04.2016",2016,4,11,0,0,0,0,11,0,0,0,0,0,0,9,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,29,0,0,19,20,45,0,0,0,0,0,10,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,33,14,1,0,0,2,0,25,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,40,2,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"GER_069_MZB_LO_27","GER_069_MZB_LO_27-14.04.2019","14.04.2019",2019,4,14,0,0,0,0,3,0,0,0,0,0,0,14,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,16,0,0,2,15,40,0,0,0,0,0,50,0,4,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,15,31,0,0,0,0,0,0,0,0,0,30,0,0,0,0,344,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,1,1,0,0,4,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_29","GER_069_MZB_LO_29-25.05.2004","25.05.2004",2004,5,25,0,0,0,0,0,0,0,0,0,7.82,0,0,0,17.8,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,35.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,26.66,0,0,0,0,0,0,145.77,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.91,0,0,0,0,0,0,15.11,0,0,0,0,0,5.06,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.77,0,0,0,0,0,0.88,0,0,0,0,0.88,0,0,0,0,0,0,0
"GER_069_MZB_LO_29","GER_069_MZB_LO_29-22.04.2009","22.04.2009",2009,4,22,0,0,0,0,0,0,0,0,0,160,0,0,0,89,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,8,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,0,1,18,0,3,6,0,0,0,0,0,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
"GER_069_MZB_LO_29","GER_069_MZB_LO_29-22.03.2012","22.03.2012",2012,3,22,0,0,0,0,0,0,0,0,0,65,7,0,0,1,0,7,0,0,0,0,0,9,9,0,0,0,3,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,5,0,0,0,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,25,0,9,20,0,0,0,0,0,0,3,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"GER_069_MZB_LO_29","GER_069_MZB_LO_29-31.03.2014","31.03.2014",2014,3,31,0,0,0,0,0,0,0,0,0,65,6,0,0,20,0,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,1,0,0,0,650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,1,4,0,6,23,0,0,0,0,0,9,1,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_29","GER_069_MZB_LO_29-16.03.2017","16.03.2017",2017,3,16,0,0,0,0,0,0,0,0,0,65,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,5,0,5,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"GER_069_MZB_LO_3","GER_069_MZB_LO_3-09.04.2008","09.04.2008",2008,4,9,0,0,0,0,5,0,0,0,0,0,3,0,0,120,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0,125,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,16,0,0,0,4,3,0,1,2,0,0,126,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,0,2,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,1,0,0,0,0,14,1,0,0,0,0,25,0,0,1,1,0,6,23,5,18,0,0,0,12,52,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_3","GER_069_MZB_LO_3-29.04.2010","29.04.2010",2010,4,29,0,0,0,0,25,2,0,0,0,0,0,0,0,190,0,0,0,0,2,0,0,0,0,0,25,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,15,1,0,0,2,0,0,105,0,1,0,8,0,35,3,0,0,0,0,0,0,1,0,0,0,12,11,20,0,0,0,0,0,0,0,0,0,0,0,0,50,115,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,29,27,35,0,0,0,10,76,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_3","GER_069_MZB_LO_3-26.04.2013","26.04.2013",2013,4,26,0,0,0,0,20,1,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,7,1,0,0,1,0,0,100,0,1,0,1,0,40,1,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,0,0,0,0,3,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,4,0,0,0,0,1,12,0,1,0,0,0,0,10,0,0,2,0,0,3,0,0,0,0,0,1,10,30,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_3","GER_069_MZB_LO_3-20.04.2015","20.04.2015",2015,4,20,0,0,0,0,4,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,12,0,0,0,0,0,0,120,0,0,0,4,0,20,4,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,20,0,0,6,0,0,0,8,0,0,6,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_3","GER_069_MZB_LO_3-03.04.2018","03.04.2018",2018,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,20,0,6,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,1,0,18,0,0,0,8,0,0,215,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,4,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,12,0,0,0,0,0,0,9,1,25,0,0,0,3,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_30","GER_069_MZB_LO_30-19.06.2007","19.06.2007",2007,6,19,0,0,0,0,0,0,0,0,0,0,4,0,2,69,13,0,0,0,0,0,60,0,0,0,0,3,6,0,0,90,790,0,0,0,0,0,0,0,300,0,0,0,0,3,0,0,0,0,0,9,0,0,25,0,0,0,30,0,0,5,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,300,0,0,0,0,0,17,0,12,0,0,2,0,0,200,0,0,0,7,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"GER_069_MZB_LO_30","GER_069_MZB_LO_30-05.07.2010","05.07.2010",2010,7,5,0,0,0,0,0,0,1,0,0,0,5,0,4,36,90,50,0,0,0,0,43,0,0,0,3,12,2,0,0,60,300,0,0,0,1,0,0,0,3,0,0,0,1,30,5,0,0,0,1,50,5,0,16,0,0,0,59,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,37,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,3,0,20,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,20,35,10,3,0,0,0,0,30,0,0,0,0,20,7,0,150,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_069_MZB_LO_30","GER_069_MZB_LO_30-04.07.2012","04.07.2012",2012,7,4,0,0,0,0,0,0,0,0,0,4,0,0,1,55,10,20,0,0,1,0,12,0,0,0,4,5,1,0,0,12,340,0,0,0,0,0,0,0,25,0,0,0,0,0,50,0,0,0,1,2,7,0,12,0,0,0,13,0,0,2,0,0,0,60,1,0,0,11,0,0,0,0,0,0,0,28,0,0,0,0,0,0,20,10,0,20,0,0,0,0,0,0,0,1,0,0,12,4,2,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,16,150,2,0,6,0,0,30,0,0,0,0,9,0,0,60,0,0,0,37,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
