"Unique.ID","Samp.ID","Sampling.date","year","month","day","ACILIUS CANALICULATUS","AESHNA CYANEA","AGABUS SP.","AGAPETUS SP.","ALLOTRICHIA PALLICORNIS","AMPHINEMURA SP.","AMPULLACEANA BALTHICA","ANACAENA GLOBULUS","ANACAENA LUTESCENS","APHELOCHEIRUS AESTIVALIS","AQUARIUS PALUDUM PALUDUM","ASELLUS AQUATICUS","ATHERIX IBIS","ATRICHOPS CRASSIPES","BAETIDAE GEN. SP.","BERAEODES MINUTUS","BRACHYCENTRUS MACULATUS","BRACHYCENTRUS SUBNUBILUS","BRACHYPTERA SP.","CAENIS SP.","CALOPTERYX SP.","CALOPTERYX SPLENDENS","CERATOPOGONIDAE GEN. SP.","CHEUMATOPSYCHE LEPIDA","CHIRONOMIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORBICULA SP.","CORDULEGASTER BOLTONII","CRENOBIA ALPINA","DENDROCOELUM LACTEUM","DERONECTES LATUS","DICRANOTA SP.","DICTYOGENUS SP.","DIXA SP.","DOLICHOPODIDAE GEN. SP.","DUGESIA SP.","ECDYONURUS SP.","ELECTROGENA UJHELYII","ELMIS SP.","ELODES SP.","EMPIDIDAE GEN. SP.","EPEORUS ASSIMILIS","EPHEMERA SP.","EPHEMERELLA MUCRONATA","EPHEMERELLA NOTATA","EPHYDATIA FLUVIATILIS","ERPOBDELLIDAE GEN. SP.","ESOLUS SP.","GALBA TRUNCATULA","GAMMARUS SP.","GERRIS LACUSTRIS","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMA SP.","GOERIDAE GEN. SP.","GOMPHUS VULGATISSIMUS","HAEMOPIS SANGUISUGA","HALIPLUS SP.","HELOCHARES LIVIDUS","HELOPHORUS FLAVIPES/OBSCURUS","HEPTAGENIA SP.","HYDRA SP.","HYDRAENA SP.","HYDROBIUS FUSCIPES","HYDROPSYCHE SP.","HYDROPTILA SP.","IBISIA MARGINATA","ISOPERLA SP.","ITHYTRICHIA LAMELLARIS","LACCOBIUS STRIATULUS","LEPIDOSTOMA BASALE","LEPIDOSTOMA HIRTUM","LEPTOCERIDAE GEN. SP.","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRA SP.","LIBELLULA DEPRESSA","LIBELLULA FULVA","LIMNEPHILIDAE GEN. SP.","LIMNIUS SP.","LIMNOPHORA SP.","LIMONIIDAE GEN. SP.","LIPONEURA BREVIROSTRIS/DECIPIENS/VIMMERI","LIPONEURA DECIPIENS","LIPONEURA VIMMERI","LISPE SP.","LYPE SP.","MICRASEMA LONGULUM","MICRASEMA MINIMUM","MICRONECTA SP.","NEBRIOPORUS ELEGANS","NECTOPORUS SANMARKII","NEMOURA SP.","NEPA CINEREA","NIPHARGUS SP.","NOTIDOBIA CILIARIS","NOTONECTIDAE GEN. SP.","ODELES MARGINATA","ODONTOCERUM ALBICORNE","OECISMUS MONEDULA MONEDULA","OLIGOCHAETA GEN. SP.","OLIGONEURIELLA RHENANA","ORCONECTES LIMOSUS","ORECTOCHILUS VILLOSUS","OULIMNIUS SP.","PEDICIA SP.","PERLIDAE GEN. SP.","PERLODES SP.","PHILOPOTAMUS MONTANUS MONTANUS","PHYSA FONTINALIS","PHYSELLA SP.","PISCICOLA GEOMETRA","PISIDIUM SP.","PLANORBIDAE GEN. SP.","PLATAMBUS MACULATUS","PLATYCNEMIS PENNIPES","POLYCELIS SP.","POLYCENTROPODIDAE GEN. SP.","POTAMOPYRGUS ANTIPODARUM","PROASELLUS COXALIS","PROTONEMURA SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIA PUSILLA","PTYCHOPTERIDAE GEN. SP.","RADIX SP.","RANATRA LINEARIS","RHITHROGENA SP.","RHYACOPHILA SP.","SERICOSTOMA SP.","SERRATELLA IGNITA","SIALIS FULIGINOSA","SIALIS LUTARIA","SIMULIIDAE GEN. SP.","SIPHLONURUS SP.","SIPHONOPERLA SP.","SPHAERIUM SP.","STAGNICOLA SP.","STRATIOMYIDAE GEN. SP.","SYRPHIDAE GEN. SP.","TABANIDAE GEN. SP.","THEODOXUS FLUVIATILIS SSP.","TINODES SP.","TIPULIDAE GEN. SP.","TORLEYA MAJOR","TURBELLARIA GEN. SP.","UNIO SP.","VELIA SP.","WORMALDIA SP.","ZYGOPTERA GEN. SP."
"GER_047_MZB_LO_21","GER_047_MZB_LO_21-28.05.2019","28.05.2019",2019,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,2,2,0,0,50,0,0,0,0,0,0,7,0,0,0,0,0,0,116,0,0,0,3,0,0,0,3,6,0,99,0,0,0,11,0,0,0,0,0,0,0,24,0,33,0,0,0,0,0,0,0,10,0,0,0,0,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,190,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,14,127,0,0,632,0,0,12,0,0,0,0,0,0,0,9,0,0,0,0,0
"GER_047_MZB_LO_22","GER_047_MZB_LO_22-09.03.2007","09.03.2007",2007,3,9,0,0,0,9,0,0,0,0,0,0,0,0,9,0,135,0,24,0,2,0,0,0,0,0,30,0,0,0,0,0,0,27,0,0,0,81,3,0,0,0,9,24,51,57,0,0,9,0,0,210,0,3,0,99,0,0,0,0,0,18,0,6,0,45,0,0,18,0,0,210,0,0,0,0,0,0,78,36,0,12,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,19,0,0,15,0,0,0,0,0,33,0,75,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_22","GER_047_MZB_LO_22-17.04.2012","17.04.2012",2012,4,17,0,0,0,485,0,0,27,0,0,0,0,0,39,0,1562,0,145,0,0,0,20,20,6,0,300,0,0,0,0,0,0,1,0,0,0,108,19,0,696,0,6,0,202,18,8,0,4,0,0,9,0,1,0,53,0,0,0,0,0,71,0,43,0,225,0,0,34,1379,0,99,206,2,8,0,0,0,223,79,0,6,0,0,0,0,0,6,87,0,1,9,0,0,0,0,0,0,6,0,55,0,0,6,84,0,0,2,0,0,0,0,54,64,0,0,49,7,0,0,0,0,1,0,0,0,75,22,15,0,0,0,167,0,1,0,0,0,0,7,0,0,0,45,0,0,0,0,0
"GER_047_MZB_LO_22","GER_047_MZB_LO_22-06.05.2016","06.05.2016",2016,5,6,0,0,0,300,0,0,20,0,0,0,0,0,0,0,200,0,178,0,0,0,7,7,0,0,219,0,0,0,0,0,1,0,0,0,0,14,21,0,78,0,0,20,20,0,0,0,26,0,0,34,0,2,0,231,0,0,0,0,0,57,0,0,0,200,6,0,20,65,0,33,65,1,2,0,0,0,23,40,0,0,0,0,0,0,0,24,97,0,1,1,0,0,0,0,0,0,14,0,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,15,0,0,0,54,17,168,24,0,0,45,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
"GER_047_MZB_LO_22","GER_047_MZB_LO_22-09.04.2018","09.04.2018",2018,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,2,0,0,0,0,0,0,0,40,0,0,0,0,0,0,3,0,0,0,8,0,0,9,0,0,0,8,0,0,0,24,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,99,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,60,0,0,0,9,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_22","GER_047_MZB_LO_22-25.03.2019","25.03.2019",2019,3,25,0,0,0,5,0,0,0,0,0,0,0,1,1,0,11,0,2,0,1,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,2,0,3,1,0,0,54,0,0,0,4,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,139,2,0,1,0,0,0,32,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,16,0,4,1,54,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"GER_047_MZB_LO_22","GER_047_MZB_LO_22-16.04.2020","16.04.2020",2020,4,16,20,0,0,20,0,0,0,0,0,0,0,0,0,0,433,0,20,0,0,0,7,7,0,0,47,0,0,0,0,0,0,0,0,0,0,12,8,0,114,0,0,4,8,22,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,17,0,11,0,27,0,0,9,112,0,20,0,0,2,0,0,0,113,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,9,14,40,0,0,0,74,0,19,0,0,0,0,4,0,0,0,44,0,0,0,0,0
"GER_047_MZB_LO_23","GER_047_MZB_LO_23-13.03.2007","13.03.2007",2007,3,13,0,0,0,54,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,21,0,0,0,81,42,0,12,0,3,120,6,27,0,0,6,0,0,306,0,15,12,0,0,0,0,0,0,0,0,6,0,21,0,0,0,0,0,54,0,0,3,18,0,0,261,30,0,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,21,0,0,0,0,6,33,0,0,0,24,30,0,15,0,0,0,0,0,18,57,147,0,3,0,45,0,15,0,0,0,0,0,0,66,3,0,0,0,0,0,0
"GER_047_MZB_LO_23","GER_047_MZB_LO_23-04.05.2016","04.05.2016",2016,5,4,0,0,0,163,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,30,0,24,20,1,20,2,58,0,0,0,0,0,350,0,0,38,0,0,0,0,0,0,0,0,0,0,23,0,0,20,0,0,0,0,0,0,0,0,0,40,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,20,3,0,0,65,0,0,0,0,0,100,12,10,7,3,0,7,0,0,0,0,0,0,0,0,65,0,0,0,0,0,2,0
"GER_047_MZB_LO_23","GER_047_MZB_LO_23-20.04.2017","20.04.2017",2017,4,20,0,0,0,15,0,0,1,0,0,0,0,6,0,0,511,0,0,0,0,0,0,0,18,0,2432,0,0,0,0,0,0,60,0,1,0,0,12,0,205,0,60,16,6,300,0,0,0,0,0,769,0,0,1,28,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,219,331,0,6,0,0,0,0,0,97,365,0,0,0,0,0,0,0,0,6,9,0,210,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,25,6,6,0,31,0,0,0,0,0,565,43,68,0,0,0,256,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"GER_047_MZB_LO_23","GER_047_MZB_LO_23-09.04.2018","09.04.2018",2018,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,14,0,0,0,3,9,0,25,0,0,8,0,23,0,0,0,0,0,36,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,4,0,0,10,0,1,0,0,0,0,0,0,0,21,0,0,0,1,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,83,13,11,0,0,0,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_23","GER_047_MZB_LO_23-21.03.2019","21.03.2019",2019,3,21,0,0,0,16,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,10,0,0,0,18,2,0,15,0,0,0,10,28,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,36,0,1,0,0,0,0,35,20,0,4,0,0,0,0,0,14,45,0,0,0,2,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,1,38,0,0,0,0,0,0,0,34,5,22,0,0,0,43,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0
"GER_047_MZB_LO_23","GER_047_MZB_LO_23-16.04.2020","16.04.2020",2020,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,10,0,0,0,4,0,0,171,0,0,0,4,6,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,26,0,30,0,0,0,0,0,0,0,0,0,3,0,0,104,115,0,0,0,0,0,0,0,0,260,0,0,2,0,0,0,0,0,0,0,0,80,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,10,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_7","GER_047_MZB_LO_7-15.07.2004","15.07.2004",2004,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,94,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,12,0,19,0,0,0,0,1206,0,0,25,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,6,0,6,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_7","GER_047_MZB_LO_7-24.07.2007","24.07.2007",2007,7,24,0,0,0,0,0,0,0,0,0,0,0,12,0,0,684,0,0,90,0,24,0,0,0,0,120,0,0,0,0,0,0,0,0,0,6,30,0,0,72,0,0,0,0,0,0,0,12,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,30,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,6,0,0,0,54,0,0,6,0,0,0,0,0,0,0,0,0,0,6,12,180,0,0,864,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0
"GER_047_MZB_LO_7","GER_047_MZB_LO_7-18.06.2017","18.06.2017",2017,6,18,0,0,0,1,0,0,0,0,0,6,0,14,0,0,87,0,0,45,0,6,0,0,0,18,165,0,0,0,0,0,0,6,0,0,0,12,0,0,5,0,0,0,2,0,0,0,26,0,0,16,0,2,0,0,0,0,0,0,0,6,0,0,0,35,0,0,0,0,0,90,32,18,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,0,0,0,0,0,0,10,10,0,0,0,16,0,0,0,0,0,0,0,0,0,85,9,210,0,0,127,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_7","GER_047_MZB_LO_7-09.05.2018","09.05.2018",2018,5,9,0,0,0,3,0,0,6,0,0,0,0,30,0,0,138,0,0,0,0,174,0,0,0,39,414,0,0,0,0,0,0,3,0,0,0,6,0,0,45,0,0,0,3,0,0,0,42,0,0,30,0,9,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,6,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,12,15,0,0,0,0,78,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_7","GER_047_MZB_LO_7-03.07.2019","03.07.2019",2019,7,3,0,0,1,0,0,0,0,0,0,0,0,23,1,0,183,0,0,15,0,37,0,0,1,179,14,0,0,0,0,0,0,1,0,0,0,47,1,0,273,0,0,0,1,0,0,0,3,0,0,152,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,4,31,0,16,0,0,21,13,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,19,0,0,0,0,0,0,7,0,0,3,1,1017,0,1,544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_8","GER_047_MZB_LO_8-30.03.2005","30.03.2005",2005,3,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,9,0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_8","GER_047_MZB_LO_8-22.04.2008","22.04.2008",2008,4,22,0,0,0,0,0,0,0,0,0,0,0,8,0,0,66,0,0,0,0,139,0,0,24,0,2640,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,6,0,6,0,0,0,0,56,0,0,0,0,0,0,0,42,0,0,0,0,0,0,6,0,0,0,0,15,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,492,0,0,0,24,0,0,0,0,0,6,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0
"GER_047_MZB_LO_8","GER_047_MZB_LO_8-03.05.2017","03.05.2017",2017,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,31,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_8","GER_047_MZB_LO_8-24.04.2019","24.04.2019",2019,4,24,0,0,0,0,0,0,0,0,0,0,0,95,0,0,1,0,0,0,0,0,0,0,20,0,171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_8","GER_047_MZB_LO_8-31.03.2020","31.03.2020",2020,3,31,0,0,0,0,0,0,0,0,0,0,0,27,0,0,25,0,0,0,0,0,0,0,6,0,224,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_9","GER_047_MZB_LO_9-30.03.2005","30.03.2005",2005,3,30,0,0,0,0,0,0,0,0,0,6,0,10,0,0,65,0,0,0,0,0,0,0,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_9","GER_047_MZB_LO_9-23.03.2006","23.03.2006",2006,3,23,0,0,0,0,0,0,0,0,0,12,0,12,0,0,12,0,0,0,0,48,0,0,78,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_9","GER_047_MZB_LO_9-14.04.2007","14.04.2007",2007,4,14,0,0,0,0,0,0,0,0,0,84,1,0,0,0,66,0,0,0,0,90,3,3,25,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,52,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"GER_047_MZB_LO_9","GER_047_MZB_LO_9-22.04.2008","22.04.2008",2008,4,22,0,0,0,0,0,0,0,0,0,11,0,0,0,0,142,0,0,0,0,15,3,3,20,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,5,80,0,0,0,11,0,0,20,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,5,0,0,6,2,0,0
"GER_047_MZB_LO_9","GER_047_MZB_LO_9-14.04.2012","14.04.2012",2012,4,14,0,0,0,0,0,0,0,0,0,6,0,2,0,31,13,0,0,0,0,104,6,6,109,0,670,0,309,0,0,0,0,0,0,0,0,0,0,0,30,0,6,0,1,0,0,0,5,0,0,32,0,7,0,0,0,0,0,0,0,0,0,0,0,13,264,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,6,0,0,0,0,0,0,0,182,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,6
"GER_047_MZB_LO_9","GER_047_MZB_LO_9-03.05.2017","03.05.2017",2017,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,9,8,8,26,0,272,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GER_047_MZB_LO_9","GER_047_MZB_LO_9-16.04.2019","16.04.2019",2019,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
