"Filename","Dataset.ID","Unique.ID","country","first.prov","river","latitude","longitude","method","units","st.yr","ed.yr","num.yr","dur.yr"
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1288","England","James Sinclair","LOD",51.0028014982,-0.6609772976,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2004,2023,16,20
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1291","England","James Sinclair","OUSE (SUSSEX)",51.0363920077,-0.1108585017,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2024,14,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1292","England","James Sinclair","ADUR EAST",50.9749929001,-0.1746600091,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,8,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1293","England","James Sinclair","ADUR WEST",50.9740354953,-0.3427234342,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,7,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1294","England","James Sinclair","ARUN",50.997214326,-0.5128258134,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2018,7,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1295","England","James Sinclair","ARUN",51.0665791017,-0.375101546,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2004,2017,7,14
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1296","England","James Sinclair","CHESS STREAM",50.9416243643,-0.2719923017,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2004,2022,7,19
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1297","England","James Sinclair","ARUN",51.0828036536,-0.458213879,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2018,13,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_13","England","James Sinclair","BLACK BROOK",53.6622160547,-1.9050792549,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2015,11,14
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_130","England","James Sinclair","WASHBURN",53.994654399,-1.7454836602,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,12,15
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1300","England","James Sinclair","CHESS STREAM",50.9432587381,-0.2428923128,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2018,7,17
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1303","England","James Sinclair","WALLINGTON",50.8749087655,-1.1183203185,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,14,18
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1304","England","James Sinclair","POWDERMILL STREAM",50.8777439332,0.500131626,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2019,13,17
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1306","England","James Sinclair","MEON",50.933349891,-1.1406970768,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2015,8,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1309","England","James Sinclair","MOORS STREAM",50.9409101403,-1.22816282,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,11,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1310","England","James Sinclair","CUCKMERE",50.8251832614,0.1746142771,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2004,2015,7,12
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1312","England","James Sinclair","OUSE (SUSSEX)",50.9152651838,0.0354610321,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2021,8,19
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1313","England","James Sinclair","OUSE (SUSSEX)",51.0117937019,-0.0543070902,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2021,8,19
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1315","England","James Sinclair","UCK",50.9662663228,0.0809853806,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2022,7,21
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1316","England","James Sinclair","UCK",51.0105900365,0.1717142473,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,10,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1317","England","James Sinclair","BEVERN STREAM",50.9269981475,0.0227387537,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,7,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1318","England","James Sinclair","ALDINGBOURNE RIFE",50.7908642134,-0.6596485325,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2022,7,20
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1319","England","James Sinclair","COCKHAISE BROOK",51.0140156155,-0.0382037775,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,8,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1324","England","James Sinclair","ITCHEN (SOUTHERN)",51.0406520236,-1.3218602708,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,14,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1326","England","James Sinclair","ITCHEN (SOUTHERN)",50.9383123185,-1.3561694242,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,13,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1327","England","James Sinclair","ITCHEN (SOUTHERN)",51.0874325465,-1.1841054781,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,21,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1328","England","James Sinclair","ITCHEN (SOUTHERN)",51.0928739182,-1.2307042652,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2024,8,23
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_133","England","James Sinclair","EASTBURN BECK",53.8996147315,-1.978950101,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2018,7,17
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1330","England","James Sinclair","HAMBLE",50.926465522,-1.264087992,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2019,13,17
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1331","England","James Sinclair","LITTLE STOUR (SO)",51.3131859745,1.2160240149,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2022,8,20
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1332","England","James Sinclair","WINGHAM RIVER",51.2756082516,1.2152616977,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2015,9,14
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1333","England","James Sinclair","GREAT STOUR",51.1795274064,0.7806931733,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2022,15,21
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1337","England","James Sinclair","SOWLEY STREAM WEST",50.773681426,-1.4840008483,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,11,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1339","England","James Sinclair","BROOKLEY STREAM",50.8198372536,-1.5794579341,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2023,7,21
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_134","England","James Sinclair","CRIMPLE BECK",53.9598870396,-1.4241954268,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2024,7,23
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1340","England","James Sinclair","OBER WATER",50.8245524221,-1.6168971668,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,10,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1341","England","James Sinclair","DARK WATER",50.8104336417,-1.3855212222,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2004,2022,8,19
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1342","England","James Sinclair","AVON WATER",50.7628523612,-1.5874834572,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2004,2019,13,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1343","England","James Sinclair","MATLEY BOG",50.863077133,-1.5284847082,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2022,7,21
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1344","England","James Sinclair","PENERLY WATER",50.8334281077,-1.4718406744,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,10,18
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1345","England","James Sinclair","BEAULIEU",50.858285747,-1.4604778053,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2022,7,21
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1346","England","James Sinclair","FLETCHWOOD STREAM",50.9074520227,-1.5388462682,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,9,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1347","England","James Sinclair","MEDINA",50.6896395839,-1.2886114003,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,7,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1348","England","James Sinclair","ATHERFIELD STREAM",50.6179518957,-1.3623057368,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,16,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1349","England","James Sinclair","HAMBLE",50.9409014485,-1.2309384818,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2008,2023,8,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_135","England","James Sinclair","BURN",54.216431312,-1.7150962953,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,12,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1352","England","James Sinclair","ITCHEN (SOUTHERN)",51.0892671169,-1.2713159381,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,13,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1354","England","James Sinclair","ITCHEN (SOUTHERN)",50.9539721415,-1.3390678429,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,13,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1355","England","James Sinclair","TEISE",51.1219897987,0.3266283758,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,9,12
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1357","England","James Sinclair","CANDOVER BROOK",51.08730694,-1.190618418,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,20,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1359","England","James Sinclair","GREAT STOUR",51.1850463254,0.9304379702,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2012,9,11
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_136","England","James Sinclair","URE",54.2247293072,-1.6543015342,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,9,18
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1360","England","James Sinclair","DOUR",51.1453474725,1.2741240873,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,10,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1362","England","James Sinclair","GREAT STOUR",51.2553284217,0.9934025229,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2012,9,11
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1363","England","James Sinclair","DARENT",51.3121629029,0.1830263344,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,13,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1365","England","James Sinclair","DARENT",51.3838156673,0.2314908303,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,11,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1366","England","James Sinclair","DARENT",51.3958506622,0.2431749466,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,12,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1367","England","James Sinclair","DARENT",51.4269209838,0.2310159628,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2021,20,20
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1368","England","James Sinclair","DARENT",51.4083883625,0.245945745,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,12,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1369","England","James Sinclair","GROM",51.1162019461,0.1837350668,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2018,9,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_137","England","James Sinclair","HOLBECK",54.194602907,-0.9348407336,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,9,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1374","England","James Sinclair","LEYBOURNE STREAM",51.3263566068,0.4484944557,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2012,7,11
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1376","England","James Sinclair","GREAT STOUR",51.223676184,0.7277801605,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2011,9,10
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1377","England","James Sinclair","PIPPINGFORD BROOK TRIB.",51.1010541226,0.1371690118,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,8,12
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_138","England","James Sinclair","COD BECK",54.2604652829,-1.354729897,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,14,18
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1380","England","James Sinclair","HUGLETTS STREAM",50.8992099939,0.3758233625,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,9,12
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1381","England","James Sinclair","SOMERHILL STREAM",51.164318593,0.2761059451,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,8,18
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1384","England","James Sinclair","DOUR",51.1273940182,1.3143086155,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,11,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1386","England","James Sinclair","NORTH/SOUTH STREAMS (LYDDEN)",51.2494108627,1.3381274933,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,9,12
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1387","England","James Sinclair","GREAT STOUR",51.1465060908,0.8410532228,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,13,15
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_139","England","James Sinclair","OAK BECK",53.984127307,-1.5912392974,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2018,7,17
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1392","England","James Sinclair","BREDE TRIB. 70",50.9382955968,0.5605743381,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,10,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1394","England","James Sinclair","GREAT STOUR",51.2587069462,1.0316384224,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2018,14,17
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1397","England","James Sinclair","EDEN (KENT)",51.2123711733,0.0062963511,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2014,9,12
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1398","England","James Sinclair","NEWMILL CHANNEL",51.0723898786,0.617795711,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2021,20,20
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1399","England","James Sinclair","GREAT STOUR",51.1603276417,0.8012798034,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2019,18,18
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1400","England","James Sinclair","GREAT STOUR",51.149989366,0.9043343033,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,11,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1403","England","James Sinclair","LEN",51.2380762181,0.6688860349,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2021,10,20
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1404","England","James Sinclair","CRAY",51.447803777,0.1647779346,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2005,2021,11,17
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1405","England","James Sinclair","TEISE",51.1008001871,0.3939011633,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,13,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1406","England","James Sinclair","SHERWAY",51.1707747928,0.6700044512,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2020,13,18
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1409","England","James Sinclair","TEST",51.0048083386,-1.4983584524,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,8,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_141","England","James Sinclair","POCKLINGTON BECK",53.945534027,-0.7645123589,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2019,9,17
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1411","England","James Sinclair","GREAT STOUR",51.296936742,1.1184745351,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2013,9,12
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1412","England","James Sinclair","CHARING STREAM",51.1917731955,0.7914501068,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,10,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1414","England","James Sinclair","KENT ROTHER",51.0121396568,0.3995395255,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,13,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1415","England","James Sinclair","RICKNEY SEWER",50.8401031334,0.3094530995,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,7,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1416","England","James Sinclair","CRAY",51.421368413,0.123742976,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2015,14,14
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1418","England","James Sinclair","BOURNE RIVULET",51.2236879638,-1.3781701379,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2023,21,21
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1419","England","James Sinclair","DARENT",51.278768799,0.1269684253,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2022,13,21
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1421","England","James Sinclair","SHUTTLE",51.4473743349,0.1475450388,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2024,13,23
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1424","England","James Sinclair","KNELL PETTY SEWER",50.9960058681,0.631237153,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,7,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1425","England","James Sinclair","GREAT STOUR",51.1563460172,0.8837082923,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2014,9,12
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1427","England","James Sinclair","CHEESEMANS BRIDGE TRIB.",50.8642560308,-1.078164821,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2014,13,13
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1429","England","James Sinclair","TEISE",51.1197745287,0.4453134238,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2021,10,19
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1430","England","James Sinclair","TEISE TRIB.(KILNDOWN)",51.1036497942,0.4443905345,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2015,10,14
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1434","England","James Sinclair","EDEN (KENT)",51.1941615245,0.0884317944,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2017,7,16
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1435","England","James Sinclair","MEDWAY",51.0984198038,0.0223557881,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2004,2021,12,18
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1437","England","James Sinclair","DARENT",51.2682900799,0.0764667461,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2022,13,21
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1438","England","James Sinclair","DARENT",51.2765905225,0.103682589,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2022,8,21
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_144","England","James Sinclair","KEARSLEY BROOK",53.4848268649,-1.2222977355,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,7,15
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1441","England","James Sinclair","WYE (WALES)",52.0505994552,-2.7121720115,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2003,2024,15,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1442","England","James Sinclair","WYE (WALES)",52.0773229425,-2.8587036419,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2024,7,23
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1445","England","James Sinclair","DORE",51.94296258,-2.8815956652,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2004,2023,17,20
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1446","England","James Sinclair","DORE",52.0452886423,-2.9621288438,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2004,2023,17,20
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1449","England","James Sinclair","ESCLEY BROOK",51.9531554118,-2.9797421732,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2004,2023,8,20
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_145","England","James Sinclair","DON",53.5283151251,-1.1447316977,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2016,9,15
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1450","England","James Sinclair","GARREN BROOK",51.8623855085,-2.6410878452,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2002,2023,17,22
"ENG_062_MZB_LO1.csv","ENG_062_MZB_LO","ENG_062_MZB_LO_1452","England","James Sinclair","LUGG",52.0348094751,-2.6288566304,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001","",2004,2024,7,21
