"country","prov","origin","dataset","group","org.site","unique.id","river","latitude","longitude","yr.st","yr.ed","yr.ln","yr.num","distance"
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",32,"4110700","FRA_016_MZB_LO_125","SARTHE",48.6314330429144,0.468259829669555,1997,2017,21,13,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",32,"4110700","FRA_046_MZB_LO_337","SARTHE à MOULINS-LA-MARCHE",48.6314523877874,0.468303341625689,2007,2017,11,11,3.73185720365193
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",33,"4123100","FRA_016_MZB_LO_128","MAYENNE",48.4726044096353,-0.146203666263368,1997,2017,21,15,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",33,"4123100","FRA_046_MZB_LO_366","MAYENNE à LALACELLE",48.4726118518696,-0.1461876215046,2007,2017,11,11,1.39793814063388
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",34,"4123750","FRA_016_MZB_LO_129","MAYENNE",48.445321030004,-0.586042567822973,1997,2017,21,14,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",34,"4123750","FRA_046_MZB_LO_368","MAYENNE à AMBRIERES-LES-VALLEES",48.445347915149,-0.5860288176552,2007,2018,12,9,3.05197888315615
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",35,"4134000","FRA_016_MZB_LO_131","LAYON",47.3162409662466,-0.631689848449556,1992,2017,26,17,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",35,"4134000","FRA_046_MZB_LO_397","LAYON à SAINT-LAMBERT-DU-LATTAY",47.316248188156,-0.6316729813013,2005,2018,14,12,1.45784326276227
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",36,"4146500","FRA_016_MZB_LO_133","ERDRE",47.4651927243327,-1.48207653171215,1992,2017,26,17,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",36,"4146500","FRA_046_MZB_LO_418","ERDRE à NORT-SUR-ERDRE",47.4652091134859,-1.4821106756578,2007,2018,12,12,3.05059369482721
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",37,"4148590","FRA_016_MZB_LO_134","BOULOGNE",47.0367161041047,-1.60237880001684,1992,2017,26,16,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",37,"4148590","FRA_046_MZB_LO_422","BOULOGNE à SAINT-PHILBERT-DE-GRAND-LIEU",47.0367247346983,-1.6024124995533,2005,2018,14,12,2.64674572652322
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",38,"4152500","FRA_016_MZB_LO_136","JAUNAY",46.690361563492,-1.6634629819136,1997,2017,21,12,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",38,"4152500","FRA_046_MZB_LO_427","JAUNAY à MARTINET",46.6903597477533,-1.6634772816983,2007,2018,12,12,1.07681572038161
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",39,"4153100","FRA_016_MZB_LO_137","CIBOULE",46.5793248987074,-1.72072656958459,1997,2017,21,12,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",39,"4153100","FRA_046_MZB_LO_428","CIBOULE à SAINT-MATHURIN",46.5792043432376,-1.7209166701334,2007,2018,12,10,19.1676813392914
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",40,"4168140","FRA_016_MZB_LO_140","GOUESSANT",48.484644419901,-2.56849619250752,1993,2016,24,22,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",40,"4168140","FRA_046_MZB_LO_465","GOUESSANT à COETMIEUX",48.4846653171048,-2.5684609585692,2005,2017,13,11,3.37334855143799
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",41,"4171450","FRA_016_MZB_LO_141","LEFF",48.7061177255591,-3.06909562119406,1993,2016,24,21,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",41,"4171450","FRA_046_MZB_LO_475","LEFF à YVIAS",48.7061562059496,-3.069055313521,2005,2017,13,11,5.03140216779686
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",42,"4173100","FRA_016_MZB_LO_144","LEGUER",48.6950805132749,-3.42300615711311,1993,2016,24,21,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",42,"4173100","FRA_046_MZB_LO_493","LEGUER à PLOUBEZRE",48.6951020500016,-3.4229792236555,2005,2017,13,11,3.00439924185261
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",43,"4174250","FRA_016_MZB_LO_145","QUEFFLEUTH",48.5663614980752,-3.83696845022199,1993,2016,24,17,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",43,"4174250","FRA_046_MZB_LO_500","QUEFFLEUTH À SAINT-MARTIN-DES-CHAMPS",48.5661696482791,-3.8364630318869,2005,2017,13,12,41.5269789823752
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",44,"4175100","FRA_016_MZB_LO_146","ABER WRACH EST",48.5499561056345,-4.38951366255946,1993,2016,24,22,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",44,"4175100","FRA_046_MZB_LO_502","ABER WRAC'H À LANARVILY",48.5499727745841,-4.3894935245302,2007,2017,11,11,2.29630998722006
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",45,"4177320","FRA_016_MZB_LO_147","ELORN",48.3845236914972,-4.00032664946528,1997,2016,20,16,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",45,"4177320","FRA_046_MZB_LO_504","ELORN à COMMANA",48.3845644195764,-4.0003125283824,2005,2017,13,13,4.49233489938038
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",46,"4178000","FRA_016_MZB_LO_148","ELORN",48.4693003956126,-4.21568751011924,1993,2016,24,18,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",46,"4178000","FRA_046_MZB_LO_505","ELORN à PLOUEDERN",48.4693462517885,-4.2156717169609,2005,2017,13,13,5.05561143186849
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",47,"4178650","FRA_016_MZB_LO_149","AULNE",48.2542409882597,-3.71043933184949,1994,2016,23,20,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",47,"4178650","FRA_046_MZB_LO_509","AULNE à LANDELEAU",48.2542562370713,-3.7104290188477,2005,2017,13,11,1.798351136187
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",48,"4182000","FRA_016_MZB_LO_151","ODET",48.0058559226742,-4.06366317313709,1997,2016,20,14,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",48,"4182000","FRA_046_MZB_LO_516","ODET à QUIMPER",48.0058664076004,-4.0636345711211,2005,2018,14,12,2.35106662393517
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",49,"4186700","FRA_016_MZB_LO_152","ISOLE",47.928086221965,-3.61793603841105,1994,2016,23,20,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",49,"4186700","FRA_046_MZB_LO_520","ISOLE à SAINT-THURIEN",47.9281271600777,-3.617907792828,2005,2017,13,11,4.85108109861115
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",50,"4188000","FRA_016_MZB_LO_153","ELLE",47.9041604711572,-3.46904329687195,1994,2016,23,20,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",50,"4188000","FRA_046_MZB_LO_525","ELLE à ARZANO",47.9042363211296,-3.4690394842113,2005,2017,13,11,8.15882420918395
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",51,"4190000","FRA_016_MZB_LO_154","SCORFF",47.9055394896991,-3.41937255305167,1994,2016,23,20,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",51,"4190000","FRA_046_MZB_LO_526","SCORFF à ARZANO",47.9055231756179,-3.4193711208463,2005,2017,13,12,1.75687859187966
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",52,"4195000","FRA_016_MZB_LO_155","LOC H",47.7217016771919,-2.9901819538426,1992,2016,25,21,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",52,"4195000","FRA_046_MZB_LO_546","RAU D'AURAY OU LOC'H À BRECH",47.7217259358952,-2.9901860013145,2005,2017,13,11,2.62472472456239
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",53,"4212700","FRA_016_MZB_LO_157","SEMNON",47.8986460970618,-1.71413695461879,1992,2016,25,21,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",53,"4212700","FRA_046_MZB_LO_572","SEMNON à PLECHATEL",47.8986999886495,-1.7141155325392,2005,2017,13,11,5.99699739186995
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",54,"4214000","FRA_016_MZB_LO_158","CHERE",47.7181958740878,-1.41264320366361,1992,2017,26,16,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",54,"4214000","FRA_046_MZB_LO_574","CHERE à CHATEAUBRIANT",47.7182176193045,-1.4126697366154,2005,2018,14,12,3.0286032435594
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",55,"4214495","FRA_016_MZB_LO_159","CHERE",47.699620991212,-1.7857359357336,1992,2015,24,15,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",55,"4214495","FRA_046_MZB_LO_575","CHERE à PIERRIC",47.6996241457385,-1.7856782746909,2005,2018,14,12,4.19896428781788
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",56,"5021500","FRA_016_MZB_LO_160","TARDOIRE",45.7181723641159,0.840509618840023,1992,2017,26,22,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",56,"5021500","FRA_046_MZB_LO_586","La Tardoire à l'aval de Champagnac",45.7181392191554,0.840502066057482,2008,2020,13,7,3.61621689500307
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",57,"5030000","FRA_016_MZB_LO_162","DRONNE",45.0404321239961,-0.131520297486323,1992,2017,26,17,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",57,"5030000","FRA_046_MZB_LO_589","La Dronne à Coutras",45.0403567703483,-0.1314891210756,2009,2020,12,7,8.46863712815975
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",58,"5053000","FRA_016_MZB_LO_175","CORREZE",45.1669742033332,1.46102597137648,1992,2017,26,19,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",58,"5053000","FRA_046_MZB_LO_592","La Corrèze à l'aval de Brive",45.1669569359793,1.46092592750023,2008,2020,13,7,7.8545233097477
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",59,"5060000","FRA_016_MZB_LO_182","CUZE",44.8277702137976,1.22333367755551,1992,2017,26,23,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",59,"5060000","FRA_046_MZB_LO_594","La Cuze à Vitrac",44.8278639456435,1.22334027607492,2008,2020,13,6,10.1241266015171
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",60,"5074000","FRA_016_MZB_LO_191","JALLE DE BLANQUEFORT",44.8884930646868,-0.710485129795158,1992,2017,26,22,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",60,"5074000","FRA_046_MZB_LO_596","La Jalle de Blanquefort à Corbiac",44.8885295832308,-0.7103852617786,2008,2020,13,7,8.61158175539565
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",61,"5100000","FRA_016_MZB_LO_199","LOT",44.4426139450413,3.19856879786362,1992,2017,26,17,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",61,"5100000","FRA_046_MZB_LO_604","Le Lot à La Mothe",44.443359732196,3.19896382166614,2007,2020,14,7,86.1033029018065
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",62,"5102000","FRA_016_MZB_LO_200","LOT",44.4807929100022,3.45655180501429,1992,2017,26,17,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",62,"5102000","FRA_046_MZB_LO_608","Le Lot à l'aval de Mende",44.4807639589236,3.45629707976462,2007,2020,14,7,19.9304165564001
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",63,"5103000","FRA_016_MZB_LO_201","LOT",44.5190126525704,3.634402820847,1992,2017,26,18,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",63,"5103000","FRA_046_MZB_LO_609","Le Lot à Chadenet",44.5190474782807,3.63378373271172,2007,2020,14,7,47.9530468220226
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",64,"5150000","FRA_016_MZB_LO_202","TARN",44.3329316808421,3.49621839229588,1994,2017,24,17,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",64,"5150000","FRA_046_MZB_LO_615","Le Tarn à Montbrun",44.3331389554539,3.49631956689546,2007,2020,14,7,23.7115849040623
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",65,"6000990","FRA_016_MZB_LO_213","SAONE",48.0901430167278,6.10196798486411,1994,2016,23,19,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",65,"6000990","FRA_046_MZB_LO_637","SAONE A BELRUPT ",48.0902733280027,6.10194089081598,2008,2021,14,12,14.1424856213055
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",66,"6000997","FRA_016_MZB_LO_214","CONEY",47.9170813406816,5.99619928292383,1997,2016,20,12,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",66,"6000997","FRA_046_MZB_LO_638","CONEY A CORRE 1",47.917059706407,5.99619504034702,2008,2021,14,12,2.34587046138619
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",67,"6001000","FRA_016_MZB_LO_215","SAONE",47.8408107097926,5.91718422803796,1994,2016,23,18,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",67,"6001000","FRA_046_MZB_LO_640","SAONE A CENDRECOURT ",47.8402608374286,5.9173780952854,2009,2021,13,11,60.7585432093244
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",68,"6002000","FRA_016_MZB_LO_216","LANTERNE",47.7459467730041,6.07591516267107,1993,2016,24,22,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",68,"6002000","FRA_046_MZB_LO_645","LANTERNE A AMONCOURT ",47.7458331594084,6.07584415099531,2008,2021,14,10,13.2563387710137
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",69,"6003500","FRA_016_MZB_LO_217","DRUGEON",47.6359221515628,6.03291635527785,1994,2016,23,18,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",69,"6003500","FRA_046_MZB_LO_647","DURGEON A PONTCEY ",47.6355512332817,6.03323598900758,2008,2021,14,11,46.1549334391038
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",70,"6006900","FRA_016_MZB_LO_219","OGNON",47.8306793336535,6.70845725446951,1994,2016,23,17,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",70,"6006900","FRA_046_MZB_LO_664","OGNON A SERVANCE 1",47.8302809436975,6.70749495169189,2008,2021,14,10,81.7775019066836
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",71,"6010000","FRA_016_MZB_LO_220","OGNON",47.2880716619943,5.54973380038303,1994,2016,23,20,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",71,"6010000","FRA_046_MZB_LO_667","OGNON A PESMES 1",47.287898466479,5.55003488466431,2008,2021,14,11,28.8532539586297
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",72,"6013800","FRA_016_MZB_LO_221","TILLE",47.1784907378237,5.29995058712629,1997,2016,20,13,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",72,"6013800","FRA_046_MZB_LO_674","TILLE A CHAMPDOTRE 1",47.1783701270675,5.30016869407014,2008,2021,14,12,20.5961095910157
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",73,"6017000","FRA_016_MZB_LO_222","VOUGE",47.1340844508122,5.1795644023029,1997,2016,20,12,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",73,"6017000","FRA_046_MZB_LO_682","VOUGE A AUBIGNY-EN-PLAINE ",47.1340356795429,5.17987391576191,2008,2021,14,12,23.3181993466728
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",74,"6018200","FRA_016_MZB_LO_223","DOUBS",46.9464428166963,6.38471164195451,1993,2016,24,20,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",74,"6018200","FRA_046_MZB_LO_690","DOUBS A ARCON ",46.9464319863496,6.38470403203628,2008,2021,14,11,1.29311109818428
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",75,"6018500","FRA_016_MZB_LO_224","DOUBS",47.0473659560554,6.64036700418797,1997,2016,20,13,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",75,"6018500","FRA_046_MZB_LO_691","DOUBS A MORTEAU 1",47.0474928403109,6.64049033861747,2008,2021,14,12,16.3881981153435
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",76,"6020100","FRA_016_MZB_LO_225","DOUBS",47.2621033564897,6.95148066564472,1993,2016,24,18,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",76,"6020100","FRA_046_MZB_LO_692","DOUBS A GOUMOIS ",47.2617928528213,6.95142358269393,2008,2021,14,12,33.6576587318323
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",77,"6020500","FRA_016_MZB_LO_226","DESSOUBRE",47.3175539500564,6.81098756491897,1993,2016,24,18,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",77,"6020500","FRA_046_MZB_LO_693","DESSOUBRE A ST-HIPPOLYTE 1",47.3173681700021,6.81087528738313,2008,2021,14,12,21.6028418281942
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",78,"6021000","FRA_016_MZB_LO_227","DOUBS",47.4521101701873,6.79170101226412,1993,2016,24,20,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",78,"6021000","FRA_046_MZB_LO_694","DOUBS A MATHAY ",47.4519180236193,6.7915308192566,2008,2021,14,12,24.1060896939082
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",79,"6022000","FRA_016_MZB_LO_229","ALLAINE",47.5488470410912,6.93378580154279,1992,2016,25,18,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",79,"6022000","FRA_046_MZB_LO_696","ALLAINE A MORVILLARS 1",47.5479820821235,6.9341084512408,2008,2021,14,12,95.93137874655
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",80,"6024000","FRA_016_MZB_LO_230","SAVOUREUSE",47.5216741039003,6.84358557758951,1992,2016,25,22,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",80,"6024000","FRA_046_MZB_LO_697","SAVOUREUSE A VIEUX-CHARMONT ",47.5217560147486,6.84366160271485,2008,2021,14,12,10.4044729091677
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",81,"6026000","FRA_016_MZB_LO_231","ALLAINE",47.4806708496728,6.76535934187641,1993,2016,24,18,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",81,"6026000","FRA_046_MZB_LO_698","ALLAN A BART ",47.4806606362843,6.76534586086409,2009,2021,13,12,1.4738425562501
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",82,"6027000","FRA_016_MZB_LO_232","DOUBS",47.4543540955357,6.68241413118849,1993,2016,24,20,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",82,"6027000","FRA_046_MZB_LO_699","DOUBS A COLOMBIER-FONTAINE 1",47.4542058145195,6.68215728030171,2008,2021,14,12,24.6023594371702
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",83,"6027700","FRA_016_MZB_LO_233","DOUBS",47.2856707000164,6.14948703262292,1993,2016,24,20,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",83,"6027700","FRA_046_MZB_LO_700","DOUBS A VAIRE-ARCIER ",47.2855136532106,6.14912353857117,2008,2021,14,12,31.5122128462972
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",84,"6031200","FRA_016_MZB_LO_235","DOUBS",47.0355236057638,5.45350601019759,1992,2016,25,20,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",84,"6031200","FRA_046_MZB_LO_702","DOUBS A GEVRY 1",47.0355169183313,5.45350901146824,2008,2021,14,11,0.752537766728125
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",85,"6033000","FRA_016_MZB_LO_236","LOUE",47.0151401222585,5.49472447123641,1992,2016,25,20,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",85,"6033000","FRA_046_MZB_LO_704","LOUE A PARCEY ",47.0148138449993,5.49401510323859,2008,2021,14,11,62.9004986541098
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",86,"6049000","FRA_016_MZB_LO_238","VEYLE",46.2732491767499,4.85904874637436,1993,2016,24,16,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",86,"6049000","FRA_046_MZB_LO_745","VEYLE A GRIEGES ",46.2740543673957,4.8590160506851,2008,2021,14,11,86.7257504492078
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",87,"6071900","FRA_016_MZB_LO_244","FIER",45.9334441004582,5.84852077532788,1992,2016,25,17,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",87,"6071900","FRA_046_MZB_LO_776","FIER A MOTZ ",45.9334991670521,5.84827593613237,2008,2021,14,11,19.3332950049578
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",88,"6079000","FRA_016_MZB_LO_246","GUIERS",45.5927044440126,5.63732964414872,1992,2016,25,17,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",88,"6079000","FRA_046_MZB_LO_785","GUIERS A ST-GENIX-SUR-GUIERS 1",45.5926967024599,5.6373269651594,2008,2021,14,11,0.858473801715755
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",89,"6082000","FRA_016_MZB_LO_248","BOURBRE",45.6123311331512,5.22156817743748,1997,2016,20,16,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",89,"6082000","FRA_046_MZB_LO_793","BOURBRE A L'ISLE-D'ABEAU ",45.6123368185254,5.22154161997279,2008,2021,14,11,2.09973111792322
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",90,"6083000","FRA_016_MZB_LO_249","BOURBRE",45.7724947731447,5.18642378376624,1997,2016,20,16,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",90,"6083000","FRA_046_MZB_LO_796","BOURBRE A CHAVANOZ ",45.7724897028187,5.18642830867205,2008,2021,14,11,0.644006097681323
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",91,"6085500","FRA_016_MZB_LO_250","BIENNE",46.3668775501529,5.71124175348853,1992,2016,25,16,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",91,"6085500","FRA_046_MZB_LO_800","BIENNE A JEURRE 1",46.3668672156542,5.71123967165205,2008,2021,14,11,1.12331822576017
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",92,"6092000","FRA_016_MZB_LO_252","AIN",45.8165312896476,5.21239780944008,1992,2016,25,18,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",92,"6092000","FRA_046_MZB_LO_807","AIN A ST-MAURICE-DE-GOURDANS ",45.8165299253927,5.21240590757576,2009,2021,13,10,0.627454001701519
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",93,"6097000","FRA_016_MZB_LO_253","GIER",45.5875027803444,4.76119629086599,1994,2016,23,17,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",93,"6097000","FRA_046_MZB_LO_816","GIER A GIVORS ",45.5875021350739,4.76118980174763,2009,2021,13,10,0.495865372952283
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",94,"6107900","FRA_016_MZB_LO_255","EYRIEUX",44.824705938446,4.79937332510439,1993,2016,24,19,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",94,"6107900","FRA_046_MZB_LO_836","EYRIEUX A BEAUCHASTEL ",44.8242818532411,4.798880797453,2008,2021,14,11,59.353061920305
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",95,"6117500","FRA_016_MZB_LO_261","EYGUES",44.1265920160637,4.71818029086712,1997,2016,20,12,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",95,"6117500","FRA_046_MZB_LO_859","AYGUES A CADEROUSSE ",44.1265875155952,4.71818273164151,2008,2021,14,12,0.521825148132668
"France","Mathieu Floury","first call; data Ellen used","FRA_016_MZB_LO",96,"6121000","FRA_016_MZB_LO_263","CEZE",44.1473028747419,4.67893756989992,1994,2016,23,18,0
"France","French biodiversity agency and other agentcies (via Remi Escaffe)","second data call; new data","FRA_046_MZB_LO",96,"6121000","FRA_046_MZB_LO_869","CEZE A CHUSCLAN ",44.1472985620923,4.67893645545748,2008,2021,14,13,0.47374726538734
