country,prov,origin,dataset.id,group,org.site,unique.id,river,latitude,longitude,st.yr,ed.yr,yr.ln,yr.num
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,318,33500,ENG_042_MZB_LO_7,GADE,51.76307,-0.477765,1999,2016,18,18
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,319,33502,ENG_042_MZB_LO_8,GADE,51.79054,-0.507304,2002,2017,16,16
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,321,33389,ENG_042_MZB_LO_10,MIMRAM,51.867746,-0.268012,2002,2017,16,16
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,322,33408,ENG_042_MZB_LO_11,MIMRAM,51.837514,-0.220967,2001,2016,16,16
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,324,34111,ENG_042_MZB_LO_13,MIMRAM,51.856771,-0.264048,2006,2017,12,12
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,327,34292,ENG_042_MZB_LO_18,MISBOURNE,51.672075,-0.631509,2005,2017,13,13
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,331,33860,ENG_042_MZB_LO_23,VER,51.745895,-0.33579,2008,2017,10,10
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,332,33911,ENG_042_MZB_LO_24,VER,51.723056,-0.337773,2008,2017,10,10
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,333,34044,ENG_042_MZB_LO_25,VER,51.699893,-0.348607,2008,2017,10,10
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,334,34116,ENG_042_MZB_LO_26,VER,51.783943,-0.378507,2006,2017,12,12
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,335,34117,ENG_042_MZB_LO_27,VER,51.735753,-0.328256,2008,2017,10,10
England,Judy England,"first call, data Ellen used",ENG_042_MZB_LO,336,34298,ENG_042_MZB_LO_28,VER,51.754202,-0.352306,2008,2017,10,10
England,Rachel Stubbington,"first call, data Ellen used",ENG_044_MZB_LO,337,ST9509329728,ENG_044_MZB_LO_1,Fonthill Brook,51.066863,-2.071406,2008,2019,12,12
England,Rachel Stubbington,"first call, data Ellen used",ENG_044_MZB_LO,338,SU1709534465,ENG_044_MZB_LO_3,River Bourne,51.109229,-1.757187,2006,2019,14,14
England,Rachel Stubbington,"first call, data Ellen used",ENG_044_MZB_LO,339,SU0403525455,ENG_044_MZB_LO_4,River Ebble,51.028448,-1.943838,2006,2019,14,14
England,Rachel Stubbington,"first call, data Ellen used",ENG_044_MZB_LO,340,ST9877229657,ENG_044_MZB_LO_6,River Nadder,51.066245,-2.018901,2009,2019,11,9
England,Rachel Stubbington,"first call, data Ellen used",ENG_044_MZB_LO,341,ST9459929149,ENG_044_MZB_LO_7,River Nadder,51.061652,-2.078447,2009,2019,11,9
England,Rachel Stubbington,"first call, data Ellen used",ENG_044_MZB_LO,342,ST8468137167,ENG_044_MZB_LO_8,River Wylye,51.133569,-2.220316,2006,2019,14,14
England,Rachel Stubbington,"first call, data Ellen used",ENG_044_MZB_LO,343,SU0629960699,ENG_044_MZB_LO_11,Western Avon,51.34534,-1.910948,2006,2019,14,13
England,Rachel Stubbington,"first call, data Ellen used",ENG_044_MZB_LO,344,SU1252356291,ENG_044_MZB_LO_12,Western Avon,51.305603,-1.82174,2007,2019,13,11
France,Anthony Maire,"first call, data Ellen used",FRA_015_MZB_LO,1,2,FRA_015_MZB_LO_2,Rhone,45.82913889,5.293972222,2000,2019,20,20
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,1,4000100,FRA_046_MZB_LO_1,LOIRE à SAINTE-EULALIE,44.82386476,4.194331861,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,2,4002010,FRA_046_MZB_LO_5,LOIRE À CHASPINHAC - LE PUY-EN-VELAY,45.07855956,3.911419688,2005,2017,13,5
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,3,4003500,FRA_046_MZB_LO_10,LIGNON-DU-VELAY à SAINT-MAURICE-DE-LIGNON,45.25664542,4.150700336,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,4,4003900,FRA_046_MZB_LO_12,ANCE DU NORD à BEAUZAC,45.28556261,4.11411131,2005,2017,13,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,5,4015000,FRA_046_MZB_LO_36,LOIRE à BRIENNON,46.14666739,4.097441,2006,2016,11,9
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,6,4015300,FRA_046_MZB_LO_39,SORNIN à CHARLIEU,46.14990328,4.152627695,2006,2017,12,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,7,4023000,FRA_046_MZB_LO_52,BESBRE à DOMPIERRE-SUR-BESBRE,46.50167798,3.678657069,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,8,4026900,FRA_046_MZB_LO_65,ALLIER à LANGOGNE,44.72580443,3.865724823,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,9,4027730,FRA_046_MZB_LO_72,ALLIER à LANGEAC,45.11562006,3.490677038,2005,2017,13,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,10,4028400,FRA_046_MZB_LO_75,ALAGNON à LAVEISSIERE,45.11218415,2.792296671,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,11,4028500,FRA_046_MZB_LO_77,ALAGNON à JOURSAC,45.14190995,3.01412345,2005,2017,13,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,12,4030000,FRA_046_MZB_LO_83,ALLIER à ORBEIL,45.56645725,3.252480239,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,13,4031000,FRA_046_MZB_LO_87,ALLIER à COURNON-D'AUVERGNE,45.73896178,3.223357878,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,14,4036500,FRA_046_MZB_LO_93,ALLIER à LIMONS,45.96864385,3.447640851,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,15,4037400,FRA_046_MZB_LO_94,DORE à VERTOLAYE,45.63905585,3.705178145,2005,2018,14,9
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,16,4040000,FRA_046_MZB_LO_99,ALLIER à HAUTERIVE,46.09508457,3.442875004,2005,2016,12,5
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,17,4041700,FRA_046_MZB_LO_104,SIOULE à MONTFERMY,45.87967828,2.809031706,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,18,4041900,FRA_046_MZB_LO_110,SIOULE à JENZAT,46.16488228,3.189862653,2005,2016,12,9
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,19,4042100,FRA_046_MZB_LO_111,BOUBLE à CHAREIL-CINTRAT,46.26313279,3.226297988,2005,2017,13,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,20,4043100,FRA_046_MZB_LO_112,SIOULE à CONTIGNY,46.34046645,3.310242911,2005,2017,13,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,21,4043200,FRA_046_MZB_LO_113,ALLIER à CHATEL-DE-NEUVRE,46.40302477,3.319177387,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,22,4044000,FRA_046_MZB_LO_115,ALLIER à VILLENEUVE-SUR-ALLIER,46.65951007,3.228365018,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,23,4057000,FRA_046_MZB_LO_163,CHER à CHAMBONCHARD,46.14420631,2.566288286,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,24,4059000,FRA_046_MZB_LO_171,CHER à LAVAULT-SAINTE-ANNE,46.31241264,2.602630314,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,25,4061400,FRA_046_MZB_LO_178,OEIL à VILLEFRANCHE-D'ALLIER,46.4207851,2.823195236,2005,2017,13,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,26,4068800,FRA_046_MZB_LO_205,SAULDRE à SALBRIS,47.43262348,2.067352369,2006,2018,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,27,4070000,FRA_046_MZB_LO_211,SAULDRE à PRUNIERS-EN-SOLOGNE,47.32060252,1.670795439,2006,2018,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,28,4075700,FRA_046_MZB_LO_234,VIENNE à SAINT-SETIERS,45.6936599,2.076371745,2005,2017,13,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,29,4089000,FRA_046_MZB_LO_263,CREUSE à FRESSELINES,46.37817671,1.679195964,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,30,4090000,FRA_046_MZB_LO_267,PETITE CREUSE à FRESSELINES,46.38576924,1.689395072,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,31,4093500,FRA_046_MZB_LO_278,GARTEMPE à BESSINES-SUR-GARTEMPE,46.11748758,1.337783575,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,32,4110700,FRA_046_MZB_LO_337,SARTHE à MOULINS-LA-MARCHE,48.63145239,0.468303342,2007,2017,11,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,33,4123100,FRA_046_MZB_LO_366,MAYENNE à LALACELLE,48.47261185,-0.146187622,2007,2017,11,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,34,4123750,FRA_046_MZB_LO_368,MAYENNE à AMBRIERES-LES-VALLEES,48.44534792,-0.586028818,2007,2018,12,9
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,35,4134000,FRA_046_MZB_LO_397,LAYON à SAINT-LAMBERT-DU-LATTAY,47.31624819,-0.631672981,2005,2018,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,36,4146500,FRA_046_MZB_LO_418,ERDRE à NORT-SUR-ERDRE,47.46520911,-1.482110676,2007,2018,12,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,37,4148590,FRA_046_MZB_LO_422,BOULOGNE à SAINT-PHILBERT-DE-GRAND-LIEU,47.03672473,-1.6024125,2005,2018,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,38,4152500,FRA_046_MZB_LO_427,JAUNAY à MARTINET,46.69035975,-1.663477282,2007,2018,12,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,39,4153100,FRA_046_MZB_LO_428,CIBOULE à SAINT-MATHURIN,46.57920434,-1.72091667,2007,2018,12,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,40,4168140,FRA_046_MZB_LO_465,GOUESSANT à COETMIEUX,48.48466532,-2.568460959,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,41,4171450,FRA_046_MZB_LO_475,LEFF à YVIAS,48.70615621,-3.069055314,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,42,4173100,FRA_046_MZB_LO_493,LEGUER à PLOUBEZRE,48.69510205,-3.422979224,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,43,4174250,FRA_046_MZB_LO_500,QUEFFLEUTH À SAINT-MARTIN-DES-CHAMPS,48.56616965,-3.836463032,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,44,4175100,FRA_046_MZB_LO_502,ABER WRAC'H À LANARVILY,48.54997277,-4.389493525,2007,2017,11,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,45,4177320,FRA_046_MZB_LO_504,ELORN à COMMANA,48.38456442,-4.000312528,2005,2017,13,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,46,4178000,FRA_046_MZB_LO_505,ELORN à PLOUEDERN,48.46934625,-4.215671717,2005,2017,13,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,47,4178650,FRA_046_MZB_LO_509,AULNE à LANDELEAU,48.25425624,-3.710429019,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,48,4182000,FRA_046_MZB_LO_516,ODET à QUIMPER,48.00586641,-4.063634571,2005,2018,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,49,4186700,FRA_046_MZB_LO_520,ISOLE à SAINT-THURIEN,47.92812716,-3.617907793,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,50,4188000,FRA_046_MZB_LO_525,ELLE à ARZANO,47.90423632,-3.469039484,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,51,4190000,FRA_046_MZB_LO_526,SCORFF à ARZANO,47.90552318,-3.419371121,2005,2017,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,52,4195000,FRA_046_MZB_LO_546,RAU D'AURAY OU LOC'H À BRECH,47.72172594,-2.990186001,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,53,4212700,FRA_046_MZB_LO_572,SEMNON à PLECHATEL,47.89869999,-1.714115533,2005,2017,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,54,4214000,FRA_046_MZB_LO_574,CHERE à CHATEAUBRIANT,47.71821762,-1.412669737,2005,2018,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,55,4214495,FRA_046_MZB_LO_575,CHERE à PIERRIC,47.69962415,-1.785678275,2005,2018,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,56,5021500,FRA_046_MZB_LO_586,La Tardoire à l'aval de Champagnac,45.71813922,0.840502066,2008,2020,13,7
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,57,5030000,FRA_046_MZB_LO_589,La Dronne à Coutras,45.04035677,-0.131489121,2009,2020,12,7
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,58,5053000,FRA_046_MZB_LO_592,La Corrèze à l'aval de Brive,45.16695694,1.460925928,2008,2020,13,7
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,59,5060000,FRA_046_MZB_LO_594,La Cuze à Vitrac,44.82786395,1.223340276,2008,2020,13,6
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,60,5074000,FRA_046_MZB_LO_596,La Jalle de Blanquefort à Corbiac,44.88852958,-0.710385262,2008,2020,13,7
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,61,5100000,FRA_046_MZB_LO_604,Le Lot à La Mothe,44.44335973,3.198963822,2007,2020,14,7
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,62,5102000,FRA_046_MZB_LO_608,Le Lot à l'aval de Mende,44.48076396,3.45629708,2007,2020,14,7
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,63,5103000,FRA_046_MZB_LO_609,Le Lot à Chadenet,44.51904748,3.633783733,2007,2020,14,7
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,64,5150000,FRA_046_MZB_LO_615,Le Tarn à Montbrun,44.33313896,3.496319567,2007,2020,14,7
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,65,6000990,FRA_046_MZB_LO_637,SAONE A BELRUPT ,48.09027333,6.101940891,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,66,6000997,FRA_046_MZB_LO_638,CONEY A CORRE 1,47.91705971,5.99619504,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,67,6001000,FRA_046_MZB_LO_640,SAONE A CENDRECOURT ,47.84026084,5.917378095,2009,2021,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,68,6002000,FRA_046_MZB_LO_645,LANTERNE A AMONCOURT ,47.74583316,6.075844151,2008,2021,14,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,69,6003500,FRA_046_MZB_LO_647,DURGEON A PONTCEY ,47.63555123,6.033235989,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,70,6006900,FRA_046_MZB_LO_664,OGNON A SERVANCE 1,47.83028094,6.707494952,2008,2021,14,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,71,6010000,FRA_046_MZB_LO_667,OGNON A PESMES 1,47.28789847,5.550034885,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,72,6013800,FRA_046_MZB_LO_674,TILLE A CHAMPDOTRE 1,47.17837013,5.300168694,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,73,6017000,FRA_046_MZB_LO_682,VOUGE A AUBIGNY-EN-PLAINE ,47.13403568,5.179873916,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,74,6018200,FRA_046_MZB_LO_690,DOUBS A ARCON ,46.94643199,6.384704032,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,75,6018500,FRA_046_MZB_LO_691,DOUBS A MORTEAU 1,47.04749284,6.640490339,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,76,6020100,FRA_046_MZB_LO_692,DOUBS A GOUMOIS ,47.26179285,6.951423583,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,77,6020500,FRA_046_MZB_LO_693,DESSOUBRE A ST-HIPPOLYTE 1,47.31736817,6.810875287,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,78,6021000,FRA_046_MZB_LO_694,DOUBS A MATHAY ,47.45191802,6.791530819,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,79,6022000,FRA_046_MZB_LO_696,ALLAINE A MORVILLARS 1,47.54798208,6.934108451,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,80,6024000,FRA_046_MZB_LO_697,SAVOUREUSE A VIEUX-CHARMONT ,47.52175601,6.843661603,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,81,6026000,FRA_046_MZB_LO_698,ALLAN A BART ,47.48066064,6.765345861,2009,2021,13,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,82,6027000,FRA_046_MZB_LO_699,DOUBS A COLOMBIER-FONTAINE 1,47.45420581,6.68215728,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,83,6027700,FRA_046_MZB_LO_700,DOUBS A VAIRE-ARCIER ,47.28551365,6.149123539,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,84,6031200,FRA_046_MZB_LO_702,DOUBS A GEVRY 1,47.03551692,5.453509011,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,85,6033000,FRA_046_MZB_LO_704,LOUE A PARCEY ,47.01481384,5.494015103,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,86,6049000,FRA_046_MZB_LO_745,VEYLE A GRIEGES ,46.27405437,4.859016051,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,87,6071900,FRA_046_MZB_LO_776,FIER A MOTZ ,45.93349917,5.848275936,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,88,6079000,FRA_046_MZB_LO_785,GUIERS A ST-GENIX-SUR-GUIERS 1,45.5926967,5.637326965,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,89,6082000,FRA_046_MZB_LO_793,BOURBRE A L'ISLE-D'ABEAU ,45.61233682,5.22154162,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,90,6083000,FRA_046_MZB_LO_796,BOURBRE A CHAVANOZ ,45.7724897,5.186428309,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,91,6085500,FRA_046_MZB_LO_800,BIENNE A JEURRE 1,46.36686722,5.711239672,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,92,6092000,FRA_046_MZB_LO_807,AIN A ST-MAURICE-DE-GOURDANS ,45.81652993,5.212405908,2009,2021,13,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,93,6097000,FRA_046_MZB_LO_816,GIER A GIVORS ,45.58750214,4.761189802,2009,2021,13,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,94,6107900,FRA_046_MZB_LO_836,EYRIEUX A BEAUCHASTEL ,44.82428185,4.798880797,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,95,6117500,FRA_046_MZB_LO_859,AYGUES A CADEROUSSE ,44.12658752,4.718182732,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,96,6121000,FRA_046_MZB_LO_869,CEZE A CHUSCLAN ,44.14729856,4.678936455,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,97,6123500,FRA_046_MZB_LO_874,OUVEZE A SORGUES 1,44.01334424,4.871403963,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,98,6123700,FRA_046_MZB_LO_875,SORGUE DES CAPUCINS A FONTAINE-DE-VAUCLUSE ,43.91950228,5.131410872,2008,2020,13,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,99,6124000,FRA_046_MZB_LO_876,SORGUE A ISLE-SUR-LA-SORGUE ,43.93834013,5.038748952,2008,2020,13,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,100,6128000,FRA_046_MZB_LO_881,GARDON D'ALES A ST-HILAIRE-DE-BRETHMAS 1,44.09454702,4.099380242,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,101,6129000,FRA_046_MZB_LO_885,GARDON D'ANDUZE A TORNAC ,44.03927305,3.998692511,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,102,6129950,FRA_046_MZB_LO_888,ALZON A ST-MAXIMIN ,43.98275876,4.441477858,2008,2021,14,13
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,103,6133600,FRA_046_MZB_LO_898,ISERE A MONTGIROD ,45.53240642,6.599401123,2008,2022,15,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,104,6137000,FRA_046_MZB_LO_903,ARLY A CESARCHES ,45.69414574,6.402601085,2008,2021,14,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,105,6137200,FRA_046_MZB_LO_904,ISERE A GRESY-SUR-ISERE ,45.58403411,6.27015363,2008,2022,15,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,106,6139500,FRA_046_MZB_LO_909,ARC A ARGENTINE ,45.4822723,6.292421852,2008,2022,15,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,107,6143950,FRA_046_MZB_LO_920,ROMANCHE A BOURG D'OISANS - LE PONT ROUGE 2,45.11569827,6.013130946,2008,2022,15,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,108,6149900,FRA_046_MZB_LO_933,CLAREE A VAL-DES-PRES 1,44.94013067,6.68278536,2008,2020,13,10
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,109,6153900,FRA_046_MZB_LO_946,DURANCE A SISTERON 1,44.2148473,5.934713026,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,110,6159000,FRA_046_MZB_LO_954,DURANCE A LES-MEES ,44.03534298,5.964437451,2008,2021,14,11
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,111,6167000,FRA_046_MZB_LO_974,TECH A REYNES 1,42.49465673,2.718410153,2008,2021,14,12
France,French biodiversity agency and other agentcies (via Remi Escaffe),"second data call, new data",FRA_046_MZB_LO,112,6168000,FRA_046_MZB_LO_975,TECH A ELNE ,42.58562469,2.985401004,2008,2021,14,13
